5
ps_partkey|ps_suppkey|ps_supplycost|q9_annot1|q9_annot2|
268|519|995.83|1|996|
268|769|742.57|1|743|
269|20|874.42|1|874|
269|270|753.85|1|754|
269|520|750.77|1|751|
269|770|936.99|1|937|
270|21|8.87|1|9|
270|271|222.88|1|223|
270|521|851.32|1|851|
270|771|559.02|1|559|
271|22|504.83|1|505|
271|272|442.83|1|443|
271|522|296.66|1|297|
271|772|202.41|1|202|
272|23|13.85|1|14|
272|273|336.71|1|337|
272|523|938.89|1|939|
272|773|764.21|1|764|
273|24|396.65|1|397|
273|274|299.92|1|300|
273|524|26.34|1|26|
273|774|368.60|1|369|
274|25|71.95|1|72|
274|275|406.79|1|407|
274|525|925.95|1|926|
274|775|208.68|1|209|
275|26|377.14|1|377|
275|276|761.60|1|762|
275|526|88.24|1|88|
275|776|805.78|1|806|
276|27|782.37|1|782|
276|277|210.08|1|210|
276|527|612.63|1|613|
276|777|878.26|1|878|
277|28|760.15|1|760|
277|278|590.56|1|591|
277|528|597.19|1|597|
277|778|210.21|1|210|
278|29|918.33|1|918|
278|279|820.45|1|820|
278|529|217.42|1|217|
278|779|67.03|1|67|
279|30|340.51|1|341|
279|280|894.65|1|895|
279|530|508.76|1|509|
279|780|482.06|1|482|
280|31|863.86|1|864|
280|281|817.32|1|817|
280|531|641.20|1|641|
280|781|538.74|1|539|
281|32|99.96|1|100|
281|282|587.67|1|588|
281|532|15.41|1|15|
281|782|496.20|1|496|
282|33|428.68|1|429|
282|283|37.01|1|37|
282|533|869.66|1|870|
282|783|100.76|1|101|
283|34|757.03|1|757|
283|284|230.32|1|230|
283|534|125.39|1|125|
283|784|766.99|1|767|
284|35|588.44|1|588|
284|285|261.10|1|261|
284|535|973.64|1|974|
284|785|402.19|1|402|
285|36|12.85|1|13|
285|286|983.75|1|984|
285|536|448.03|1|448|
285|786|835.59|1|836|
286|37|960.13|1|960|
286|287|376.75|1|377|
286|537|498.89|1|499|
286|787|379.51|1|380|
287|38|674.51|1|675|
287|288|219.71|1|220|
287|538|536.48|1|536|
287|788|787.67|1|788|
288|39|6.69|1|7|
288|289|915.77|1|916|
288|539|814.16|1|814|
288|789|361.02|1|361|
289|40|519.98|1|520|
289|290|884.14|1|884|
289|540|715.63|1|716|
289|790|822.55|1|823|
290|41|586.98|1|587|
290|291|197.07|1|197|
290|541|670.51|1|671|
290|791|646.67|1|647|
291|42|338.50|1|339|
291|292|383.56|1|384|
291|542|219.57|1|220|
291|792|270.40|1|270|
292|43|597.53|1|598|
292|293|996.20|1|996|
292|543|927.85|1|928|
292|793|143.75|1|144|
293|44|323.62|1|324|
293|294|919.92|1|920|
293|544|597.44|1|597|
293|794|421.32|1|421|
294|45|324.37|1|324|
294|295|755.15|1|755|
294|545|642.44|1|642|
294|795|387.79|1|388|
295|46|45.25|1|45|
295|296|273.94|1|274|
295|546|860.51|1|861|
295|796|123.33|1|123|
296|47|874.52|1|875|
296|297|600.92|1|601|
296|547|954.78|1|955|
296|797|175.09|1|175|
297|48|439.74|1|440|
297|298|918.93|1|919|
297|548|980.58|1|981|
297|798|281.94|1|282|
298|49|18.20|1|18|
298|299|314.49|1|314|
298|549|210.43|1|210|
298|799|380.94|1|381|
299|50|444.06|1|444|
299|300|438.80|1|439|
299|550|489.79|1|490|
299|800|248.11|1|248|
300|51|339.22|1|339|
300|301|924.41|1|924|
300|551|190.59|1|191|
300|801|743.78|1|744|
301|52|335.10|1|335|
301|302|251.11|1|251|
301|552|877.38|1|877|
301|802|954.20|1|954|
302|53|148.56|1|149|
302|303|885.76|1|886|
302|553|38.78|1|39|
302|803|764.04|1|764|
303|54|106.23|1|106|
303|304|499.32|1|499|
303|554|717.65|1|718|
303|804|682.84|1|683|
304|55|770.75|1|771|
304|305|419.29|1|419|
304|555|315.96|1|316|
304|805|944.89|1|945|
305|56|442.56|1|443|
305|306|105.28|1|105|
305|556|428.85|1|429|
305|806|147.36|1|147|
306|57|33.95|1|34|
306|307|671.11|1|671|
306|557|789.02|1|789|
306|807|405.25|1|405|
307|58|902.14|1|902|
307|308|354.10|1|354|
307|558|578.21|1|578|
307|808|867.98|1|868|
308|59|835.30|1|835|
308|309|511.71|1|512|
308|559|169.31|1|169|
308|809|639.67|1|640|
309|60|719.58|1|720|
309|310|12.41|1|12|
309|560|989.46|1|989|
309|810|635.09|1|635|
310|61|185.63|1|186|
310|311|251.97|1|252|
310|561|378.30|1|378|
310|811|696.04|1|696|
311|62|813.30|1|813|
311|312|256.71|1|257|
311|562|62.15|1|62|
311|812|899.72|1|900|
312|63|715.73|1|716|
312|313|964.88|1|965|
312|563|3.01|1|3|
312|813|900.66|1|901|
313|64|670.56|1|671|
313|314|413.31|1|413|
313|564|656.08|1|656|
313|814|975.79|1|976|
314|65|923.67|1|924|
314|315|613.18|1|613|
314|565|188.83|1|189|
314|815|85.10|1|85|
315|66|931.74|1|932|
315|316|696.12|1|696|
315|566|608.15|1|608|
315|816|536.31|1|536|
316|67|325.50|1|326|
316|317|456.59|1|457|
316|567|823.03|1|823|
316|817|591.79|1|592|
317|68|319.63|1|320|
317|318|332.00|1|332|
317|568|633.24|1|633|
317|818|732.48|1|732|
318|69|209.06|1|209|
318|319|625.00|1|625|
318|569|972.74|1|973|
318|819|272.65|1|273|
319|70|557.91|1|558|
319|320|465.97|1|466|
319|570|606.95|1|607|
319|820|326.82|1|327|
320|71|433.78|1|434|
320|321|324.25|1|324|
320|571|309.83|1|310|
320|821|663.54|1|664|
321|72|46.51|1|47|
321|322|42.75|1|43|
321|572|466.22|1|466|
321|822|833.34|1|833|
322|73|134.72|1|135|
322|323|700.81|1|701|
322|573|410.61|1|411|
322|823|190.97|1|191|
323|74|862.38|1|862|
323|324|784.33|1|784|
323|574|574.84|1|575|
323|824|131.93|1|132|
324|75|789.53|1|790|
324|325|575.93|1|576|
324|575|473.94|1|474|
324|825|583.67|1|584|
325|76|521.61|1|522|
325|326|982.96|1|983|
325|576|314.81|1|315|
325|826|457.53|1|458|
326|77|813.21|1|813|
326|327|717.88|1|718|
326|577|592.60|1|593|
326|827|939.01|1|939|
327|78|290.17|1|290|
327|328|447.89|1|448|
327|578|351.69|1|352|
327|828|51.95|1|52|
328|79|517.57|1|518|
328|329|976.49|1|976|
328|579|346.00|1|346|
328|829|213.64|1|214|
329|80|167.54|1|168|
329|330|757.13|1|757|
329|580|974.30|1|974|
329|830|565.80|1|566|
330|81|183.79|1|184|
330|331|839.23|1|839|
330|581|214.60|1|215|
330|831|539.12|1|539|
331|82|882.46|1|882|
331|332|275.80|1|276|
331|582|176.15|1|176|
331|832|830.53|1|831|
332|83|404.96|1|405|
332|333|471.35|1|471|
332|583|151.88|1|152|
332|833|517.55|1|518|
333|84|937.23|1|937|
333|334|249.97|1|250|
333|584|590.86|1|591|
333|834|647.82|1|648|
334|85|406.96|1|407|
334|335|854.29|1|854|
334|585|555.50|1|556|
334|835|758.64|1|759|
335|86|130.57|1|131|
335|336|738.18|1|738|
335|586|130.65|1|131|
335|836|330.78|1|331|
336|87|339.32|1|339|
336|337|954.09|1|954|
336|587|498.61|1|499|
336|837|648.62|1|649|
337|88|451.43|1|451|
337|338|848.90|1|849|
337|588|839.89|1|840|
337|838|229.87|1|230|
338|89|689.15|1|689|
338|339|938.61|1|939|
338|589|73.37|1|73|
338|839|686.08|1|686|
339|90|511.49|1|511|
339|340|204.58|1|205|
339|590|48.45|1|48|
339|840|312.49|1|312|
340|91|441.56|1|442|
340|341|471.88|1|472|
340|591|977.44|1|977|
340|841|415.14|1|415|
341|92|632.54|1|633|
341|342|943.16|1|943|
341|592|629.22|1|629|
341|842|125.74|1|126|
342|93|79.22|1|79|
342|343|831.51|1|832|
342|593|380.47|1|380|
342|843|105.32|1|105|
343|94|771.94|1|772|
343|344|18.48|1|18|
343|594|242.79|1|243|
343|844|857.63|1|858|
344|95|541.23|1|541|
344|345|60.81|1|61|
344|595|324.26|1|324|
344|845|463.06|1|463|
345|96|995.31|1|995|
345|346|786.54|1|787|
345|596|667.42|1|667|
345|846|638.37|1|638|
346|97|302.24|1|302|
346|347|26.92|1|27|
346|597|92.13|1|92|
346|847|261.72|1|262|
347|98|675.62|1|676|
347|348|8.56|1|9|
347|598|306.86|1|307|
347|848|833.43|1|833|
348|99|452.86|1|453|
348|349|603.76|1|604|
348|599|640.25|1|640|
348|849|659.38|1|659|
349|100|828.77|1|829|
349|350|969.27|1|969|
349|600|957.16|1|957|
349|850|205.04|1|205|
350|101|689.44|1|689|
350|351|286.09|1|286|
350|601|412.60|1|413|
350|851|771.14|1|771|
351|102|984.30|1|984|
351|352|141.81|1|142|
351|602|951.21|1|951|
351|852|107.33|1|107|
352|103|422.98|1|423|
352|353|757.34|1|757|
352|603|534.11|1|534|
352|853|899.22|1|899|
353|104|698.38|1|698|
353|354|250.61|1|251|
353|604|491.76|1|492|
353|854|425.50|1|426|
354|105|559.61|1|560|
354|355|517.87|1|518|
354|605|746.59|1|747|
354|855|682.21|1|682|
355|106|328.97|1|329|
355|356|881.63|1|882|
355|606|543.19|1|543|
355|856|636.73|1|637|
356|107|308.49|1|308|
356|357|659.89|1|660|
356|607|961.17|1|961|
356|857|721.25|1|721|
357|108|272.45|1|272|
357|358|169.85|1|170|
357|608|836.51|1|837|
357|858|494.30|1|494|
358|109|27.27|1|27|
358|359|812.42|1|812|
358|609|63.19|1|63|
358|859|323.40|1|323|
359|110|969.83|1|970|
359|360|67.67|1|68|
359|610|677.93|1|678|
359|860|521.57|1|522|
360|111|603.73|1|604|
360|361|420.19|1|420|
360|611|362.25|1|362|
360|861|710.51|1|711|
361|112|563.91|1|564|
361|362|239.47|1|239|
361|612|32.98|1|33|
361|862|124.37|1|124|
362|113|680.32|1|680|
362|363|309.21|1|309|
362|613|357.00|1|357|
362|863|322.25|1|322|
363|114|857.86|1|858|
363|364|678.58|1|679|
363|614|413.65|1|414|
363|864|373.26|1|373|
364|115|325.86|1|326|
364|365|667.85|1|668|
364|615|940.12|1|940|
364|865|541.32|1|541|
365|116|916.86|1|917|
365|366|416.80|1|417|
365|616|290.80|1|291|
365|866|536.60|1|537|
366|117|343.32|1|343|
366|367|161.03|1|161|
366|617|456.23|1|456|
366|867|755.61|1|756|
367|118|995.51|1|996|
367|368|232.30|1|232|
367|618|313.44|1|313|
367|868|439.43|1|439|
368|119|388.64|1|389|
368|369|416.28|1|416|
368|619|606.88|1|607|
368|869|283.24|1|283|
369|120|882.72|1|883|
369|370|621.06|1|621|
369|620|690.31|1|690|
369|870|750.65|1|751|
370|121|552.41|1|552|
370|371|783.58|1|784|
370|621|892.40|1|892|
370|871|695.64|1|696|
371|122|47.59|1|48|
371|372|849.13|1|849|
371|622|795.26|1|795|
371|872|454.70|1|455|
372|123|332.86|1|333|
372|373|835.63|1|836|
372|623|643.09|1|643|
372|873|374.77|1|375|
373|124|708.73|1|709|
373|374|249.47|1|249|
373|624|262.30|1|262|
373|874|81.94|1|82|
374|125|150.28|1|150|
374|375|714.84|1|715|
374|625|399.46|1|399|
374|875|641.00|1|641|
375|126|151.67|1|152|
375|376|475.83|1|476|
375|626|460.86|1|461|
375|876|673.03|1|673|
376|127|39.91|1|40|
376|377|895.66|1|896|
376|627|529.52|1|530|
376|877|731.93|1|732|
377|128|448.57|1|449|
377|378|665.73|1|666|
377|628|296.70|1|297|
377|878|757.99|1|758|
378|129|34.65|1|35|
378|379|894.75|1|895|
378|629|159.38|1|159|
378|879|671.42|1|671|
379|130|738.81|1|739|
379|380|243.36|1|243|
379|630|473.81|1|474|
379|880|491.78|1|492|
380|131|730.90|1|731|
380|381|680.64|1|681|
380|631|134.72|1|135|
380|881|774.65|1|775|
381|132|402.53|1|403|
381|382|691.99|1|692|
381|632|54.31|1|54|
381|882|10.65|1|11|
382|133|165.15|1|165|
382|383|342.68|1|343|
382|633|355.44|1|355|
382|883|14.97|1|15|
383|134|792.13|1|792|
383|384|681.73|1|682|
383|634|484.18|1|484|
383|884|982.52|1|983|
384|135|820.88|1|821|
384|385|753.69|1|754|
384|635|45.13|1|45|
384|885|564.83|1|565|
385|136|121.60|1|122|
385|386|383.05|1|383|
385|636|539.23|1|539|
385|886|129.69|1|130|
386|137|636.81|1|637|
386|387|60.71|1|61|
386|637|637.08|1|637|
386|887|203.07|1|203|
387|138|140.71|1|141|
387|388|713.12|1|713|
387|638|615.42|1|615|
387|888|832.04|1|832|
388|139|414.85|1|415|
388|389|561.91|1|562|
388|639|582.22|1|582|
388|889|358.91|1|359|
389|140|715.14|1|715|
389|390|561.43|1|561|
389|640|528.84|1|529|
389|890|265.01|1|265|
390|141|194.00|1|194|
390|391|613.18|1|613|
390|641|115.98|1|116|
390|891|415.66|1|416|
391|142|570.36|1|570|
391|392|993.90|1|994|
391|642|283.35|1|283|
391|892|274.87|1|275|
392|143|852.62|1|853|
392|393|794.83|1|795|
392|643|139.79|1|140|
392|893|123.85|1|124|
393|144|164.27|1|164|
393|394|410.16|1|410|
393|644|698.08|1|698|
393|894|589.70|1|590|
394|145|541.70|1|542|
394|395|878.34|1|878|
394|645|203.54|1|204|
394|895|540.68|1|541|
395|146|473.63|1|474|
395|396|629.84|1|630|
395|646|472.77|1|473|
395|896|978.04|1|978|
396|147|504.86|1|505|
396|397|516.80|1|517|
396|647|726.33|1|726|
396|897|741.11|1|741|
397|148|676.39|1|676|
397|398|825.08|1|825|
397|648|184.49|1|184|
397|898|140.07|1|140|
398|149|323.53|1|324|
398|399|539.63|1|540|
398|649|873.15|1|873|
398|899|915.92|1|916|
399|150|376.50|1|377|
399|400|298.29|1|298|
399|650|648.59|1|649|
399|900|898.27|1|898|
400|151|40.65|1|41|
400|401|350.42|1|350|
400|651|565.51|1|566|
400|901|180.51|1|181|
401|152|948.89|1|949|
401|402|214.06|1|214|
401|652|464.58|1|465|
401|902|170.75|1|171|
402|153|615.07|1|615|
402|403|17.55|1|18|
402|653|481.24|1|481|
402|903|458.01|1|458|
403|154|658.73|1|659|
403|404|942.81|1|943|
403|654|769.11|1|769|
403|904|469.60|1|470|
404|155|516.48|1|516|
404|405|462.90|1|463|
404|655|976.40|1|976|
404|905|851.73|1|852|
405|156|358.83|1|359|
405|406|419.06|1|419|
405|656|417.34|1|417|
405|906|421.61|1|422|
406|157|249.21|1|249|
406|407|91.03|1|91|
406|657|682.93|1|683|
406|907|664.24|1|664|
407|158|294.33|1|294|
407|408|826.14|1|826|
407|658|908.15|1|908|
407|908|636.84|1|637|
408|159|218.93|1|219|
408|409|35.25|1|35|
408|659|303.52|1|304|
408|909|566.58|1|567|
409|160|148.11|1|148|
409|410|543.48|1|543|
409|660|539.70|1|540|
409|910|964.94|1|965|
410|161|551.57|1|552|
410|411|89.08|1|89|
410|661|953.50|1|954|
410|911|604.23|1|604|
411|162|989.70|1|990|
411|412|711.71|1|712|
411|662|803.21|1|803|
411|912|245.29|1|245|
412|163|429.35|1|429|
412|413|565.47|1|565|
412|663|550.04|1|550|
412|913|932.45|1|932|
413|164|455.06|1|455|
413|414|542.38|1|542|
413|664|80.56|1|81|
413|914|545.20|1|545|
414|165|191.30|1|191|
414|415|83.28|1|83|
414|665|304.53|1|305|
414|915|490.14|1|490|
415|166|266.86|1|267|
415|416|557.20|1|557|
415|666|449.60|1|450|
415|916|258.51|1|259|
416|167|624.82|1|625|
416|417|813.99|1|814|
416|667|615.06|1|615|
416|917|735.30|1|735|
417|168|581.03|1|581|
417|418|948.27|1|948|
417|668|625.61|1|626|
417|918|287.83|1|288|
418|169|732.87|1|733|
418|419|241.18|1|241|
418|669|767.79|1|768|
418|919|213.36|1|213|
419|170|105.12|1|105|
419|420|892.51|1|893|
419|670|528.73|1|529|
419|920|439.43|1|439|
420|171|590.90|1|591|
420|421|738.91|1|739|
420|671|476.15|1|476|
420|921|850.31|1|850|
421|172|668.60|1|669|
421|422|402.29|1|402|
421|672|234.57|1|235|
421|922|539.50|1|540|
422|173|323.23|1|323|
422|423|537.53|1|538|
422|673|503.65|1|504|
422|923|428.15|1|428|
423|174|654.23|1|654|
423|424|125.61|1|126|
423|674|484.60|1|485|
423|924|50.19|1|50|
424|175|48.30|1|48|
424|425|778.89|1|779|
424|675|53.89|1|54|
424|925|946.57|1|947|
425|176|659.22|1|659|
425|426|895.35|1|895|
425|676|325.76|1|326|
425|926|705.10|1|705|
426|177|213.28|1|213|
426|427|809.32|1|809|
426|677|975.15|1|975|
426|927|882.98|1|883|
427|178|148.66|1|149|
427|428|415.63|1|416|
427|678|637.67|1|638|
427|928|128.74|1|129|
428|179|654.28|1|654|
428|429|273.30|1|273|
428|679|179.41|1|179|
428|929|561.97|1|562|
429|180|312.91|1|313|
429|430|720.15|1|720|
429|680|787.57|1|788|
429|930|43.51|1|44|
430|181|929.81|1|930|
430|431|483.73|1|484|
430|681|357.47|1|357|
430|931|291.06|1|291|
431|182|226.17|1|226|
431|432|994.90|1|995|
431|682|143.64|1|144|
431|932|842.86|1|843|
432|183|893.17|1|893|
432|433|308.26|1|308|
432|683|280.03|1|280|
432|933|424.68|1|425|
433|184|102.32|1|102|
433|434|697.81|1|698|
433|684|962.51|1|963|
433|934|128.56|1|129|
434|185|605.47|1|605|
434|435|583.57|1|584|
434|685|74.66|1|75|
434|935|374.26|1|374|
435|186|224.91|1|225|
435|436|513.95|1|514|
435|686|811.82|1|812|
435|936|988.13|1|988|
436|187|162.49|1|162|
436|437|78.46|1|78|
436|687|324.35|1|324|
436|937|26.74|1|27|
437|188|341.75|1|342|
437|438|904.68|1|905|
437|688|362.37|1|362|
437|938|631.91|1|632|
438|189|730.23|1|730|
438|439|811.87|1|812|
438|689|887.62|1|888|
438|939|284.39|1|284|
439|190|178.61|1|179|
439|440|480.06|1|480|
439|690|571.59|1|572|
439|940|513.91|1|514|
440|191|104.31|1|104|
440|441|138.12|1|138|
440|691|16.89|1|17|
440|941|379.93|1|380|
441|192|184.53|1|185|
441|442|178.97|1|179|
441|692|160.16|1|160|
441|942|688.07|1|688|
442|193|497.52|1|498|
442|443|658.32|1|658|
442|693|658.69|1|659|
442|943|838.12|1|838|
443|194|196.79|1|197|
443|444|392.77|1|393|
443|694|33.49|1|33|
443|944|650.33|1|650|
444|195|80.21|1|80|
444|445|61.36|1|61|
444|695|494.99|1|495|
444|945|785.19|1|785|
445|196|641.72|1|642|
445|446|717.94|1|718|
445|696|652.39|1|652|
445|946|917.84|1|918|
446|197|119.31|1|119|
446|447|307.54|1|308|
446|697|223.88|1|224|
446|947|723.26|1|723|
447|198|752.18|1|752|
447|448|515.77|1|516|
447|698|344.57|1|345|
447|948|260.26|1|260|
448|199|994.80|1|995|
448|449|641.77|1|642|
448|699|133.27|1|133|
448|949|355.79|1|356|
449|200|714.11|1|714|
449|450|369.58|1|370|
449|700|934.62|1|935|
449|950|35.69|1|36|
450|201|688.60|1|689|
450|451|118.60|1|119|
450|701|543.94|1|544|
450|951|278.56|1|279|
451|202|382.46|1|382|
451|452|112.26|1|112|
451|702|917.61|1|918|
451|952|739.32|1|739|
452|203|494.85|1|495|
452|453|609.40|1|609|
452|703|639.71|1|640|
452|953|579.38|1|579|
453|204|351.90|1|352|
453|454|475.40|1|475|
453|704|202.70|1|203|
453|954|450.86|1|451|
454|205|404.09|1|404|
454|455|545.51|1|546|
454|705|677.61|1|678|
454|955|195.33|1|195|
455|206|733.06|1|733|
455|456|482.68|1|483|
455|706|751.28|1|751|
455|956|590.98|1|591|
456|207|56.98|1|57|
456|457|50.22|1|50|
456|707|137.49|1|137|
456|957|424.63|1|425|
457|208|178.97|1|179|
457|458|862.74|1|863|
457|708|729.13|1|729|
457|958|954.78|1|955|
458|209|534.23|1|534|
458|459|118.01|1|118|
458|709|699.38|1|699|
458|959|471.55|1|472|
459|210|312.02|1|312|
459|460|43.89|1|44|
459|710|648.29|1|648|
459|960|926.61|1|927|
460|211|406.77|1|407|
460|461|625.27|1|625|
460|711|655.62|1|656|
460|961|120.67|1|121|
461|212|633.98|1|634|
461|462|591.68|1|592|
461|712|441.86|1|442|
461|962|921.17|1|921|
462|213|28.16|1|28|
462|463|157.70|1|158|
462|713|425.10|1|425|
462|963|31.96|1|32|
463|214|463.11|1|463|
463|464|973.73|1|974|
463|714|19.04|1|19|
463|964|534.79|1|535|
464|215|19.18|1|19|
464|465|504.88|1|505|
464|715|114.29|1|114|
464|965|62.10|1|62|
465|216|122.39|1|122|
465|466|895.98|1|896|
465|716|937.91|1|938|
465|966|366.14|1|366|
466|217|935.31|1|935|
466|467|313.60|1|314|
466|717|201.80|1|202|
466|967|233.22|1|233|
467|218|936.01|1|936|
467|468|621.98|1|622|
467|718|226.09|1|226|
467|968|996.79|1|997|
468|219|22.03|1|22|
468|469|378.55|1|379|
468|719|793.23|1|793|
468|969|243.04|1|243|
469|220|903.55|1|904|
469|470|954.28|1|954|
469|720|802.25|1|802|
469|970|983.24|1|983|
470|221|571.27|1|571|
470|471|295.89|1|296|
470|721|193.64|1|194|
470|971|944.46|1|944|
471|222|9.34|1|9|
471|472|74.01|1|74|
471|722|447.21|1|447|
471|972|965.29|1|965|
472|223|607.94|1|608|
472|473|422.91|1|423|
472|723|223.96|1|224|
472|973|102.02|1|102|
473|224|275.77|1|276|
473|474|57.41|1|57|
473|724|46.60|1|47|
473|974|243.11|1|243|
474|225|67.76|1|68|
474|475|728.15|1|728|
474|725|420.98|1|421|
474|975|659.60|1|660|
475|226|517.24|1|517|
475|476|250.52|1|251|
475|726|963.55|1|964|
475|976|722.81|1|723|
476|227|262.64|1|263|
476|477|177.86|1|178|
476|727|451.07|1|451|
476|977|972.92|1|973|
477|228|189.57|1|190|
477|478|773.55|1|774|
477|728|167.95|1|168|
477|978|844.46|1|844|
478|229|383.41|1|383|
478|479|506.55|1|507|
478|729|202.50|1|203|
478|979|107.59|1|108|
479|230|4.02|1|4|
479|480|572.92|1|573|
479|730|792.19|1|792|
479|980|777.28|1|777|
480|231|430.28|1|430|
480|481|940.16|1|940|
480|731|130.96|1|131|
480|981|542.64|1|543|
481|232|56.20|1|56|
481|482|142.08|1|142|
481|732|516.40|1|516|
481|982|916.08|1|916|
482|233|336.60|1|337|
482|483|822.67|1|823|
482|733|623.54|1|624|
482|983|501.92|1|502|
483|234|435.84|1|436|
483|484|133.44|1|133|
483|734|158.68|1|159|
483|984|860.70|1|861|
484|235|218.97|1|219|
484|485|674.97|1|675|
484|735|777.58|1|778|
484|985|969.11|1|969|
485|236|657.19|1|657|
485|486|109.26|1|109|
485|736|435.00|1|435|
485|986|626.94|1|627|
486|237|701.97|1|702|
486|487|595.51|1|596|
486|737|908.29|1|908|
486|987|965.81|1|966|
487|238|71.08|1|71|
487|488|46.84|1|47|
487|738|214.52|1|215|
487|988|284.83|1|285|
488|239|382.27|1|382|
488|489|9.73|1|10|
488|739|935.21|1|935|
488|989|840.67|1|841|
489|240|937.30|1|937|
489|490|360.62|1|361|
489|740|174.34|1|174|
489|990|341.76|1|342|
490|241|132.42|1|132|
490|491|17.68|1|18|
490|741|704.55|1|705|
490|991|395.98|1|396|
491|242|410.80|1|411|
491|492|115.31|1|115|
491|742|203.95|1|204|
491|992|526.05|1|526|
492|243|524.71|1|525|
492|493|359.98|1|360|
492|743|520.12|1|520|
492|993|581.28|1|581|
493|244|237.16|1|237|
493|494|765.35|1|765|
493|744|319.99|1|320|
493|994|634.58|1|635|
494|245|702.46|1|702|
494|495|153.49|1|153|
494|745|592.23|1|592|
494|995|780.42|1|780|
495|246|270.41|1|270|
495|496|241.13|1|241|
495|746|14.27|1|14|
495|996|258.98|1|259|
496|247|180.16|1|180|
496|497|486.45|1|486|
496|747|86.66|1|87|
496|997|248.04|1|248|
497|248|578.20|1|578|
497|498|152.41|1|152|
497|748|285.23|1|285|
497|998|822.49|1|822|
498|249|303.88|1|304|
498|499|649.19|1|649|
498|749|948.63|1|949|
498|999|652.24|1|652|
499|250|639.57|1|640|
499|500|681.26|1|681|
499|750|481.78|1|482|
499|1000|515.37|1|515|
500|1|329.76|1|330|
500|251|30.89|1|31|
500|501|204.89|1|205|
