5
ps_partkey|ps_suppkey|ps_supplycost|q9_annot1|q9_annot2|
268|185|962.07|1|962|
268|269|893.67|1|894|
269|22|750.77|1|751|
269|104|936.99|1|937|
269|186|874.42|1|874|
269|270|753.85|1|754|
270|23|851.32|1|851|
270|105|559.02|1|559|
270|187|8.87|1|9|
270|271|222.88|1|223|
271|24|296.66|1|297|
271|106|202.41|1|202|
271|188|504.83|1|505|
271|272|442.83|1|443|
272|25|938.89|1|939|
272|107|764.21|1|764|
272|189|13.85|1|14|
272|273|336.71|1|337|
273|26|26.34|1|26|
273|108|368.60|1|369|
273|190|396.65|1|397|
273|274|299.92|1|300|
274|27|925.95|1|926|
274|109|208.68|1|209|
274|191|71.95|1|72|
274|275|406.79|1|407|
275|28|88.24|1|88|
275|110|805.78|1|806|
275|192|377.14|1|377|
275|276|761.60|1|762|
276|29|612.63|1|613|
276|111|878.26|1|878|
276|193|782.37|1|782|
276|277|210.08|1|210|
277|30|597.19|1|597|
277|112|210.21|1|210|
277|194|760.15|1|760|
277|278|590.56|1|591|
278|31|217.42|1|217|
278|113|67.03|1|67|
278|195|918.33|1|918|
278|279|820.45|1|820|
279|32|508.76|1|509|
279|114|482.06|1|482|
279|196|340.51|1|341|
279|280|894.65|1|895|
280|33|641.20|1|641|
280|115|538.74|1|539|
280|197|863.86|1|864|
280|281|817.32|1|817|
281|34|15.41|1|15|
281|116|496.20|1|496|
281|198|99.96|1|100|
281|282|587.67|1|588|
282|35|869.66|1|870|
282|117|100.76|1|101|
282|199|428.68|1|429|
282|283|37.01|1|37|
283|36|125.39|1|125|
283|118|766.99|1|767|
283|200|757.03|1|757|
283|284|230.32|1|230|
284|37|973.64|1|974|
284|119|402.19|1|402|
284|201|588.44|1|588|
284|285|261.10|1|261|
285|38|448.03|1|448|
285|120|835.59|1|836|
285|202|12.85|1|13|
285|286|983.75|1|984|
286|39|498.89|1|499|
286|121|379.51|1|380|
286|203|960.13|1|960|
286|287|376.75|1|377|
287|40|536.48|1|536|
287|122|787.67|1|788|
287|204|674.51|1|675|
287|288|219.71|1|220|
288|41|814.16|1|814|
288|123|361.02|1|361|
288|205|6.69|1|7|
288|289|915.77|1|916|
289|42|715.63|1|716|
289|124|822.55|1|823|
289|206|519.98|1|520|
289|290|884.14|1|884|
290|43|670.51|1|671|
290|125|646.67|1|647|
290|207|586.98|1|587|
290|291|197.07|1|197|
291|44|219.57|1|220|
291|126|270.40|1|270|
291|208|338.50|1|339|
291|292|383.56|1|384|
292|45|927.85|1|928|
292|127|143.75|1|144|
292|209|597.53|1|598|
292|293|996.20|1|996|
293|46|597.44|1|597|
293|128|421.32|1|421|
293|210|323.62|1|324|
293|294|919.92|1|920|
294|47|642.44|1|642|
294|129|387.79|1|388|
294|211|324.37|1|324|
294|295|755.15|1|755|
295|48|860.51|1|861|
295|130|123.33|1|123|
295|212|45.25|1|45|
295|296|273.94|1|274|
296|49|954.78|1|955|
296|131|175.09|1|175|
296|213|874.52|1|875|
296|297|600.92|1|601|
297|50|980.58|1|981|
297|132|281.94|1|282|
297|214|439.74|1|440|
297|298|918.93|1|919|
298|51|210.43|1|210|
298|133|380.94|1|381|
298|215|18.20|1|18|
298|299|314.49|1|314|
299|52|489.79|1|490|
299|134|248.11|1|248|
299|216|444.06|1|444|
299|300|438.80|1|439|
300|53|190.59|1|191|
300|135|743.78|1|744|
300|217|339.22|1|339|
300|301|924.41|1|924|
301|54|877.38|1|877|
301|136|954.20|1|954|
301|218|335.10|1|335|
301|302|251.11|1|251|
302|55|38.78|1|39|
302|137|764.04|1|764|
302|219|148.56|1|149|
302|303|885.76|1|886|
303|56|717.65|1|718|
303|138|682.84|1|683|
303|220|106.23|1|106|
303|304|499.32|1|499|
304|57|315.96|1|316|
304|139|944.89|1|945|
304|221|770.75|1|771|
304|305|419.29|1|419|
305|58|428.85|1|429|
305|140|147.36|1|147|
305|222|442.56|1|443|
305|306|105.28|1|105|
306|59|789.02|1|789|
306|141|405.25|1|405|
306|223|33.95|1|34|
306|307|671.11|1|671|
307|60|578.21|1|578|
307|142|867.98|1|868|
307|224|902.14|1|902|
307|308|354.10|1|354|
308|61|169.31|1|169|
308|143|639.67|1|640|
308|225|835.30|1|835|
308|309|511.71|1|512|
309|62|989.46|1|989|
309|144|635.09|1|635|
309|226|719.58|1|720|
309|310|12.41|1|12|
310|63|378.30|1|378|
310|145|696.04|1|696|
310|227|185.63|1|186|
310|311|251.97|1|252|
311|64|62.15|1|62|
311|146|899.72|1|900|
311|228|813.30|1|813|
311|312|256.71|1|257|
312|65|3.01|1|3|
312|147|900.66|1|901|
312|229|715.73|1|716|
312|313|964.88|1|965|
313|66|656.08|1|656|
313|148|975.79|1|976|
313|230|670.56|1|671|
313|314|413.31|1|413|
314|67|188.83|1|189|
314|149|85.10|1|85|
314|231|923.67|1|924|
314|315|613.18|1|613|
315|68|608.15|1|608|
315|150|536.31|1|536|
315|232|931.74|1|932|
315|316|696.12|1|696|
316|69|823.03|1|823|
316|151|591.79|1|592|
316|233|325.50|1|326|
316|317|456.59|1|457|
317|70|633.24|1|633|
317|152|732.48|1|732|
317|234|319.63|1|320|
317|318|332.00|1|332|
318|71|972.74|1|973|
318|153|272.65|1|273|
318|235|209.06|1|209|
318|319|625.00|1|625|
319|72|606.95|1|607|
319|154|326.82|1|327|
319|236|557.91|1|558|
319|320|465.97|1|466|
320|73|309.83|1|310|
320|155|663.54|1|664|
320|237|433.78|1|434|
320|321|324.25|1|324|
321|74|466.22|1|466|
321|156|833.34|1|833|
321|238|46.51|1|47|
321|322|42.75|1|43|
322|75|410.61|1|411|
322|157|190.97|1|191|
322|239|134.72|1|135|
322|323|700.81|1|701|
323|76|574.84|1|575|
323|158|131.93|1|132|
323|240|862.38|1|862|
323|324|784.33|1|784|
324|77|473.94|1|474|
324|159|583.67|1|584|
324|241|789.53|1|790|
324|325|575.93|1|576|
325|78|314.81|1|315|
325|160|457.53|1|458|
325|242|521.61|1|522|
325|326|982.96|1|983|
326|79|592.60|1|593|
326|161|939.01|1|939|
326|243|813.21|1|813|
326|327|717.88|1|718|
327|80|351.69|1|352|
327|162|51.95|1|52|
327|244|290.17|1|290|
327|328|447.89|1|448|
328|81|346.00|1|346|
328|163|213.64|1|214|
328|245|517.57|1|518|
328|329|976.49|1|976|
329|82|974.30|1|974|
329|164|565.80|1|566|
329|246|167.54|1|168|
329|330|757.13|1|757|
330|1|839.23|1|839|
330|83|214.60|1|215|
330|165|539.12|1|539|
330|247|183.79|1|184|
331|2|275.80|1|276|
331|85|176.15|1|176|
331|168|830.53|1|831|
331|251|882.46|1|882|
332|3|471.35|1|471|
332|86|151.88|1|152|
332|169|517.55|1|518|
332|252|404.96|1|405|
333|4|249.97|1|250|
333|87|590.86|1|591|
333|170|647.82|1|648|
333|253|937.23|1|937|
334|5|854.29|1|854|
334|88|555.50|1|556|
334|171|758.64|1|759|
334|254|406.96|1|407|
335|6|738.18|1|738|
335|89|130.65|1|131|
335|172|330.78|1|331|
335|255|130.57|1|131|
336|7|954.09|1|954|
336|90|498.61|1|499|
336|173|648.62|1|649|
336|256|339.32|1|339|
337|8|848.90|1|849|
337|91|839.89|1|840|
337|174|229.87|1|230|
337|257|451.43|1|451|
338|9|938.61|1|939|
338|92|73.37|1|73|
338|175|686.08|1|686|
338|258|689.15|1|689|
339|10|204.58|1|205|
339|93|48.45|1|48|
339|176|312.49|1|312|
339|259|511.49|1|511|
340|11|471.88|1|472|
340|94|977.44|1|977|
340|177|415.14|1|415|
340|260|441.56|1|442|
341|12|943.16|1|943|
341|95|629.22|1|629|
341|178|125.74|1|126|
341|261|632.54|1|633|
342|13|831.51|1|832|
342|96|380.47|1|380|
342|179|105.32|1|105|
342|262|79.22|1|79|
343|14|18.48|1|18|
343|97|242.79|1|243|
343|180|857.63|1|858|
343|263|771.94|1|772|
344|15|60.81|1|61|
344|98|324.26|1|324|
344|181|463.06|1|463|
344|264|541.23|1|541|
345|16|786.54|1|787|
345|99|667.42|1|667|
345|182|638.37|1|638|
345|265|995.31|1|995|
346|17|26.92|1|27|
346|100|92.13|1|92|
346|183|261.72|1|262|
346|266|302.24|1|302|
347|18|8.56|1|9|
347|101|306.86|1|307|
347|184|833.43|1|833|
347|267|675.62|1|676|
348|19|603.76|1|604|
348|102|640.25|1|640|
348|185|659.38|1|659|
348|268|452.86|1|453|
349|20|969.27|1|969|
349|103|957.16|1|957|
349|186|205.04|1|205|
349|269|828.77|1|829|
350|21|286.09|1|286|
350|104|412.60|1|413|
350|187|771.14|1|771|
350|270|689.44|1|689|
351|22|141.81|1|142|
351|105|951.21|1|951|
351|188|107.33|1|107|
351|271|984.30|1|984|
352|23|757.34|1|757|
352|106|534.11|1|534|
352|189|899.22|1|899|
352|272|422.98|1|423|
353|24|250.61|1|251|
353|107|491.76|1|492|
353|190|425.50|1|426|
353|273|698.38|1|698|
354|25|517.87|1|518|
354|108|746.59|1|747|
354|191|682.21|1|682|
354|274|559.61|1|560|
355|26|881.63|1|882|
355|109|543.19|1|543|
355|192|636.73|1|637|
355|275|328.97|1|329|
356|27|659.89|1|660|
356|110|961.17|1|961|
356|193|721.25|1|721|
356|276|308.49|1|308|
357|28|169.85|1|170|
357|111|836.51|1|837|
357|194|494.30|1|494|
357|277|272.45|1|272|
358|29|812.42|1|812|
358|112|63.19|1|63|
358|195|323.40|1|323|
358|278|27.27|1|27|
359|30|67.67|1|68|
359|113|677.93|1|678|
359|196|521.57|1|522|
359|279|969.83|1|970|
360|31|420.19|1|420|
360|114|362.25|1|362|
360|197|710.51|1|711|
360|280|603.73|1|604|
361|32|239.47|1|239|
361|115|32.98|1|33|
361|198|124.37|1|124|
361|281|563.91|1|564|
362|33|309.21|1|309|
362|116|357.00|1|357|
362|199|322.25|1|322|
362|282|680.32|1|680|
363|34|678.58|1|679|
363|117|413.65|1|414|
363|200|373.26|1|373|
363|283|857.86|1|858|
364|35|667.85|1|668|
364|118|940.12|1|940|
364|201|541.32|1|541|
364|284|325.86|1|326|
365|36|416.80|1|417|
365|119|290.80|1|291|
365|202|536.60|1|537|
365|285|916.86|1|917|
366|37|161.03|1|161|
366|120|456.23|1|456|
366|203|755.61|1|756|
366|286|343.32|1|343|
367|38|232.30|1|232|
367|121|313.44|1|313|
367|204|439.43|1|439|
367|287|995.51|1|996|
368|39|416.28|1|416|
368|122|606.88|1|607|
368|205|283.24|1|283|
368|288|388.64|1|389|
369|40|621.06|1|621|
369|123|690.31|1|690|
369|206|750.65|1|751|
369|289|882.72|1|883|
370|41|783.58|1|784|
370|124|892.40|1|892|
370|207|695.64|1|696|
370|290|552.41|1|552|
371|42|849.13|1|849|
371|125|795.26|1|795|
371|208|454.70|1|455|
371|291|47.59|1|48|
372|43|835.63|1|836|
372|126|643.09|1|643|
372|209|374.77|1|375|
372|292|332.86|1|333|
373|44|249.47|1|249|
373|127|262.30|1|262|
373|210|81.94|1|82|
373|293|708.73|1|709|
374|45|714.84|1|715|
374|128|399.46|1|399|
374|211|641.00|1|641|
374|294|150.28|1|150|
375|46|475.83|1|476|
375|129|460.86|1|461|
375|212|673.03|1|673|
375|295|151.67|1|152|
376|47|895.66|1|896|
376|130|529.52|1|530|
376|213|731.93|1|732|
376|296|39.91|1|40|
377|48|665.73|1|666|
377|131|296.70|1|297|
377|214|757.99|1|758|
377|297|448.57|1|449|
378|49|894.75|1|895|
378|132|159.38|1|159|
378|215|671.42|1|671|
378|298|34.65|1|35|
379|50|243.36|1|243|
379|133|473.81|1|474|
379|216|491.78|1|492|
379|299|738.81|1|739|
380|51|680.64|1|681|
380|134|134.72|1|135|
380|217|774.65|1|775|
380|300|730.90|1|731|
381|52|691.99|1|692|
381|135|54.31|1|54|
381|218|10.65|1|11|
381|301|402.53|1|403|
382|53|342.68|1|343|
382|136|355.44|1|355|
382|219|14.97|1|15|
382|302|165.15|1|165|
383|54|681.73|1|682|
383|137|484.18|1|484|
383|220|982.52|1|983|
383|303|792.13|1|792|
384|55|753.69|1|754|
384|138|45.13|1|45|
384|221|564.83|1|565|
384|304|820.88|1|821|
385|56|383.05|1|383|
385|139|539.23|1|539|
385|222|129.69|1|130|
385|305|121.60|1|122|
386|57|60.71|1|61|
386|140|637.08|1|637|
386|223|203.07|1|203|
386|306|636.81|1|637|
387|58|713.12|1|713|
387|141|615.42|1|615|
387|224|832.04|1|832|
387|307|140.71|1|141|
388|59|561.91|1|562|
388|142|582.22|1|582|
388|225|358.91|1|359|
388|308|414.85|1|415|
389|60|561.43|1|561|
389|143|528.84|1|529|
389|226|265.01|1|265|
389|309|715.14|1|715|
390|61|613.18|1|613|
390|144|115.98|1|116|
390|227|415.66|1|416|
390|310|194.00|1|194|
391|62|993.90|1|994|
391|145|283.35|1|283|
391|228|274.87|1|275|
391|311|570.36|1|570|
392|63|794.83|1|795|
392|146|139.79|1|140|
392|229|123.85|1|124|
392|312|852.62|1|853|
393|64|410.16|1|410|
393|147|698.08|1|698|
393|230|589.70|1|590|
393|313|164.27|1|164|
394|65|878.34|1|878|
394|148|203.54|1|204|
394|231|540.68|1|541|
394|314|541.70|1|542|
395|66|629.84|1|630|
395|149|472.77|1|473|
395|232|978.04|1|978|
395|315|473.63|1|474|
396|67|516.80|1|517|
396|150|726.33|1|726|
396|233|741.11|1|741|
396|316|504.86|1|505|
397|68|825.08|1|825|
397|151|184.49|1|184|
397|234|140.07|1|140|
397|317|676.39|1|676|
398|69|539.63|1|540|
398|152|873.15|1|873|
398|235|915.92|1|916|
398|318|323.53|1|324|
399|70|298.29|1|298|
399|153|648.59|1|649|
399|236|898.27|1|898|
399|319|376.50|1|377|
400|71|350.42|1|350|
400|154|565.51|1|566|
400|237|180.51|1|181|
400|320|40.65|1|41|
401|72|214.06|1|214|
401|155|464.58|1|465|
401|238|170.75|1|171|
401|321|948.89|1|949|
402|73|17.55|1|18|
402|156|481.24|1|481|
402|239|458.01|1|458|
402|322|615.07|1|615|
403|74|942.81|1|943|
403|157|769.11|1|769|
403|240|469.60|1|470|
403|323|658.73|1|659|
404|75|462.90|1|463|
404|158|976.40|1|976|
404|241|851.73|1|852|
404|324|516.48|1|516|
405|76|419.06|1|419|
405|159|417.34|1|417|
405|242|421.61|1|422|
405|325|358.83|1|359|
406|77|91.03|1|91|
406|160|682.93|1|683|
406|243|664.24|1|664|
406|326|249.21|1|249|
407|78|826.14|1|826|
407|161|908.15|1|908|
407|244|636.84|1|637|
407|327|294.33|1|294|
408|79|35.25|1|35|
408|162|303.52|1|304|
408|245|566.58|1|567|
408|328|218.93|1|219|
409|80|543.48|1|543|
409|163|539.70|1|540|
409|246|964.94|1|965|
409|329|148.11|1|148|
410|81|89.08|1|89|
410|164|953.50|1|954|
410|247|604.23|1|604|
410|330|551.57|1|552|
411|1|989.70|1|990|
411|82|711.71|1|712|
411|165|803.21|1|803|
411|248|245.29|1|245|
412|2|429.35|1|429|
412|83|565.47|1|565|
412|166|550.04|1|550|
412|249|932.45|1|932|
413|3|455.06|1|455|
413|84|542.38|1|542|
413|167|80.56|1|81|
413|250|545.20|1|545|
414|4|191.30|1|191|
414|85|83.28|1|83|
414|168|304.53|1|305|
414|251|490.14|1|490|
415|5|266.86|1|267|
415|86|557.20|1|557|
415|169|449.60|1|450|
415|252|258.51|1|259|
416|6|624.82|1|625|
416|87|813.99|1|814|
416|170|615.06|1|615|
416|253|735.30|1|735|
417|7|581.03|1|581|
417|88|948.27|1|948|
417|171|625.61|1|626|
417|254|287.83|1|288|
418|8|732.87|1|733|
418|89|241.18|1|241|
418|172|767.79|1|768|
418|255|213.36|1|213|
419|9|105.12|1|105|
419|90|892.51|1|893|
419|173|528.73|1|529|
419|256|439.43|1|439|
420|10|590.90|1|591|
420|91|738.91|1|739|
420|174|476.15|1|476|
420|257|850.31|1|850|
421|11|668.60|1|669|
421|92|402.29|1|402|
421|175|234.57|1|235|
421|258|539.50|1|540|
422|12|323.23|1|323|
422|93|537.53|1|538|
422|176|503.65|1|504|
422|259|428.15|1|428|
423|13|654.23|1|654|
423|94|125.61|1|126|
423|177|484.60|1|485|
423|260|50.19|1|50|
424|14|48.30|1|48|
424|95|778.89|1|779|
424|178|53.89|1|54|
424|261|946.57|1|947|
425|15|659.22|1|659|
425|96|895.35|1|895|
425|179|325.76|1|326|
425|262|705.10|1|705|
426|16|213.28|1|213|
426|97|809.32|1|809|
426|180|975.15|1|975|
426|263|882.98|1|883|
427|17|148.66|1|149|
427|98|415.63|1|416|
427|181|637.67|1|638|
427|264|128.74|1|129|
428|18|654.28|1|654|
428|99|273.30|1|273|
428|182|179.41|1|179|
428|265|561.97|1|562|
429|19|312.91|1|313|
429|100|720.15|1|720|
429|183|787.57|1|788|
429|266|43.51|1|44|
430|20|929.81|1|930|
430|101|483.73|1|484|
430|184|357.47|1|357|
430|267|291.06|1|291|
431|21|226.17|1|226|
431|102|994.90|1|995|
431|185|143.64|1|144|
431|268|842.86|1|843|
432|22|893.17|1|893|
432|103|308.26|1|308|
432|186|280.03|1|280|
432|269|424.68|1|425|
433|23|102.32|1|102|
433|104|697.81|1|698|
433|187|962.51|1|963|
433|270|128.56|1|129|
434|24|605.47|1|605|
434|105|583.57|1|584|
434|188|74.66|1|75|
434|271|374.26|1|374|
435|25|224.91|1|225|
435|106|513.95|1|514|
435|189|811.82|1|812|
435|272|988.13|1|988|
436|26|162.49|1|162|
436|107|78.46|1|78|
436|190|324.35|1|324|
436|273|26.74|1|27|
437|27|341.75|1|342|
437|108|904.68|1|905|
437|191|362.37|1|362|
437|274|631.91|1|632|
438|28|730.23|1|730|
438|109|811.87|1|812|
438|192|887.62|1|888|
438|275|284.39|1|284|
439|29|178.61|1|179|
439|110|480.06|1|480|
439|193|571.59|1|572|
439|276|513.91|1|514|
440|30|104.31|1|104|
440|111|138.12|1|138|
440|194|16.89|1|17|
440|277|379.93|1|380|
441|31|184.53|1|185|
441|112|178.97|1|179|
441|195|160.16|1|160|
441|278|688.07|1|688|
442|32|497.52|1|498|
442|113|658.32|1|658|
442|196|658.69|1|659|
442|279|838.12|1|838|
443|33|196.79|1|197|
443|114|392.77|1|393|
443|197|33.49|1|33|
443|280|650.33|1|650|
444|34|80.21|1|80|
444|115|61.36|1|61|
444|198|494.99|1|495|
444|281|785.19|1|785|
445|35|641.72|1|642|
445|116|717.94|1|718|
445|199|652.39|1|652|
445|282|917.84|1|918|
446|36|119.31|1|119|
446|117|307.54|1|308|
446|200|223.88|1|224|
446|283|723.26|1|723|
447|37|752.18|1|752|
447|118|515.77|1|516|
447|201|344.57|1|345|
447|284|260.26|1|260|
448|38|994.80|1|995|
448|119|641.77|1|642|
448|202|133.27|1|133|
448|285|355.79|1|356|
449|39|714.11|1|714|
449|120|369.58|1|370|
449|203|934.62|1|935|
449|286|35.69|1|36|
450|40|688.60|1|689|
450|121|118.60|1|119|
450|204|543.94|1|544|
450|287|278.56|1|279|
451|41|382.46|1|382|
451|122|112.26|1|112|
451|205|917.61|1|918|
451|288|739.32|1|739|
452|42|494.85|1|495|
452|123|609.40|1|609|
452|206|639.71|1|640|
452|289|579.38|1|579|
453|43|351.90|1|352|
453|124|475.40|1|475|
453|207|202.70|1|203|
453|290|450.86|1|451|
454|44|404.09|1|404|
454|125|545.51|1|546|
454|208|677.61|1|678|
454|291|195.33|1|195|
455|45|733.06|1|733|
455|126|482.68|1|483|
455|209|751.28|1|751|
455|292|590.98|1|591|
456|46|56.98|1|57|
456|127|50.22|1|50|
456|210|137.49|1|137|
456|293|424.63|1|425|
457|47|178.97|1|179|
457|128|862.74|1|863|
457|211|729.13|1|729|
457|294|954.78|1|955|
458|48|534.23|1|534|
458|129|118.01|1|118|
458|212|699.38|1|699|
458|295|471.55|1|472|
459|49|312.02|1|312|
459|130|43.89|1|44|
459|213|648.29|1|648|
459|296|926.61|1|927|
460|50|406.77|1|407|
460|131|625.27|1|625|
460|214|655.62|1|656|
460|297|120.67|1|121|
461|51|633.98|1|634|
461|132|591.68|1|592|
461|215|441.86|1|442|
461|298|921.17|1|921|
462|52|28.16|1|28|
462|133|157.70|1|158|
462|216|425.10|1|425|
462|299|31.96|1|32|
463|53|463.11|1|463|
463|134|973.73|1|974|
463|217|19.04|1|19|
463|300|534.79|1|535|
464|54|19.18|1|19|
464|135|504.88|1|505|
464|218|114.29|1|114|
464|301|62.10|1|62|
465|55|122.39|1|122|
465|136|895.98|1|896|
465|219|937.91|1|938|
465|302|366.14|1|366|
466|56|935.31|1|935|
466|137|313.60|1|314|
466|220|201.80|1|202|
466|303|233.22|1|233|
467|57|936.01|1|936|
467|138|621.98|1|622|
467|221|226.09|1|226|
467|304|996.79|1|997|
468|58|22.03|1|22|
468|139|378.55|1|379|
468|222|793.23|1|793|
468|305|243.04|1|243|
469|59|903.55|1|904|
469|140|954.28|1|954|
469|223|802.25|1|802|
469|306|983.24|1|983|
470|60|571.27|1|571|
470|141|295.89|1|296|
470|224|193.64|1|194|
470|307|944.46|1|944|
471|61|9.34|1|9|
471|142|74.01|1|74|
471|225|447.21|1|447|
471|308|965.29|1|965|
472|62|607.94|1|608|
472|143|422.91|1|423|
472|226|223.96|1|224|
472|309|102.02|1|102|
473|63|275.77|1|276|
473|144|57.41|1|57|
473|227|46.60|1|47|
473|310|243.11|1|243|
474|64|67.76|1|68|
474|145|728.15|1|728|
474|228|420.98|1|421|
474|311|659.60|1|660|
475|65|517.24|1|517|
475|146|250.52|1|251|
475|229|963.55|1|964|
475|312|722.81|1|723|
476|66|262.64|1|263|
476|147|177.86|1|178|
476|230|451.07|1|451|
476|313|972.92|1|973|
477|67|189.57|1|190|
477|148|773.55|1|774|
477|231|167.95|1|168|
477|314|844.46|1|844|
478|68|383.41|1|383|
478|149|506.55|1|507|
478|232|202.50|1|203|
478|315|107.59|1|108|
479|69|4.02|1|4|
479|150|572.92|1|573|
479|233|792.19|1|792|
479|316|777.28|1|777|
480|70|430.28|1|430|
480|151|940.16|1|940|
480|234|130.96|1|131|
480|317|542.64|1|543|
481|71|56.20|1|56|
481|152|142.08|1|142|
481|235|516.40|1|516|
481|318|916.08|1|916|
482|72|336.60|1|337|
482|153|822.67|1|823|
482|236|623.54|1|624|
482|319|501.92|1|502|
483|73|435.84|1|436|
483|154|133.44|1|133|
483|237|158.68|1|159|
483|320|860.70|1|861|
484|74|218.97|1|219|
484|155|674.97|1|675|
484|238|777.58|1|778|
484|321|969.11|1|969|
485|75|657.19|1|657|
485|156|109.26|1|109|
485|239|435.00|1|435|
485|322|626.94|1|627|
486|76|701.97|1|702|
486|157|595.51|1|596|
486|240|908.29|1|908|
486|323|965.81|1|966|
487|77|71.08|1|71|
487|158|46.84|1|47|
487|241|214.52|1|215|
487|324|284.83|1|285|
488|78|382.27|1|382|
488|159|9.73|1|10|
488|242|935.21|1|935|
488|325|840.67|1|841|
489|79|937.30|1|937|
489|160|360.62|1|361|
489|243|174.34|1|174|
489|326|341.76|1|342|
490|80|132.42|1|132|
490|161|17.68|1|18|
490|244|704.55|1|705|
490|327|395.98|1|396|
491|81|410.80|1|411|
491|162|115.31|1|115|
491|245|203.95|1|204|
491|328|526.05|1|526|
492|82|524.71|1|525|
492|163|359.98|1|360|
492|246|520.12|1|520|
492|329|581.28|1|581|
493|83|237.16|1|237|
493|164|765.35|1|765|
493|247|319.99|1|320|
493|330|634.58|1|635|
494|1|780.42|1|780|
494|84|702.46|1|702|
494|165|153.49|1|153|
494|248|592.23|1|592|
495|2|258.98|1|259|
495|85|270.41|1|270|
495|166|241.13|1|241|
495|249|14.27|1|14|
496|3|248.04|1|248|
496|86|180.16|1|180|
496|167|486.45|1|486|
496|250|86.66|1|87|
497|4|822.49|1|822|
497|87|578.20|1|578|
497|168|152.41|1|152|
497|251|285.23|1|285|
498|5|652.24|1|652|
498|88|303.88|1|304|
498|169|649.19|1|649|
498|252|948.63|1|949|
499|6|515.37|1|515|
499|89|639.57|1|640|
499|170|681.26|1|681|
499|253|481.78|1|482|
500|7|329.76|1|330|
500|90|30.89|1|31|
500|171|204.89|1|205|
500|254|274.02|1|274|
501|8|186.38|1|186|
501|91|931.08|1|931|
501|172|961.53|1|962|
501|255|719.16|1|719|
502|9|461.80|1|462|
502|92|489.35|1|489|
502|173|455.79|1|456|
502|256|387.68|1|388|
503|10|490.86|1|491|
503|93|321.55|1|322|
503|174|973.08|1|973|
503|257|68.79|1|69|
504|11|68.22|1|68|
504|94|919.87|1|920|
504|175|841.66|1|842|
504|258|96.22|1|96|
505|12|278.42|1|278|
505|95|258.55|1|259|
505|176|758.43|1|758|
