7
c_custkey|c_name|c_nationkey|q3_annot|q10_annot|q18_annot|q8_annot|
663|Customer#000000663|9|1|1|1|1|
664|Customer#000000664|15|0|1|1|0|
665|Customer#000000665|22|0|1|1|0|
666|Customer#000000666|2|1|1|1|0|
667|Customer#000000667|6|1|1|1|0|
668|Customer#000000668|15|0|1|1|0|
669|Customer#000000669|10|0|1|1|0|
670|Customer#000000670|2|0|1|1|0|
671|Customer#000000671|21|0|1|1|1|
672|Customer#000000672|18|0|1|1|1|
673|Customer#000000673|4|0|1|1|0|
674|Customer#000000674|5|0|1|1|0|
675|Customer#000000675|20|0|1|1|0|
676|Customer#000000676|24|0|1|1|0|
677|Customer#000000677|3|1|1|1|0|
678|Customer#000000678|9|1|1|1|1|
679|Customer#000000679|10|1|1|1|0|
680|Customer#000000680|12|1|1|1|1|
681|Customer#000000681|20|0|1|1|0|
682|Customer#000000682|15|1|1|1|0|
683|Customer#000000683|6|0|1|1|0|
684|Customer#000000684|15|0|1|1|0|
685|Customer#000000685|17|0|1|1|0|
686|Customer#000000686|6|0|1|1|0|
687|Customer#000000687|21|0|1|1|1|
688|Customer#000000688|8|0|1|1|1|
689|Customer#000000689|24|0|1|1|0|
690|Customer#000000690|3|0|1|1|0|
691|Customer#000000691|16|0|1|1|0|
692|Customer#000000692|19|1|1|1|0|
693|Customer#000000693|1|1|1|1|0|
694|Customer#000000694|10|0|1|1|0|
695|Customer#000000695|8|0|1|1|1|
696|Customer#000000696|22|0|1|1|0|
697|Customer#000000697|4|1|1|1|0|
698|Customer#000000698|23|0|1|1|0|
699|Customer#000000699|4|0|1|1|0|
700|Customer#000000700|0|0|1|1|0|
701|Customer#000000701|2|0|1|1|0|
702|Customer#000000702|3|0|1|1|0|
703|Customer#000000703|6|1|1|1|0|
704|Customer#000000704|9|1|1|1|1|
705|Customer#000000705|18|0|1|1|1|
706|Customer#000000706|19|1|1|1|0|
707|Customer#000000707|21|0|1|1|1|
708|Customer#000000708|17|0|1|1|0|
709|Customer#000000709|18|0|1|1|1|
710|Customer#000000710|22|0|1|1|0|
711|Customer#000000711|15|0|1|1|0|
712|Customer#000000712|6|0|1|1|0|
713|Customer#000000713|10|0|1|1|0|
714|Customer#000000714|9|0|1|1|1|
715|Customer#000000715|19|1|1|1|0|
716|Customer#000000716|12|1|1|1|1|
717|Customer#000000717|12|0|1|1|1|
718|Customer#000000718|20|0|1|1|0|
719|Customer#000000719|15|0|1|1|0|
720|Customer#000000720|22|0|1|1|0|
721|Customer#000000721|21|1|1|1|1|
722|Customer#000000722|20|0|1|1|0|
723|Customer#000000723|21|0|1|1|1|
724|Customer#000000724|5|1|1|1|0|
725|Customer#000000725|16|0|1|1|0|
726|Customer#000000726|3|0|1|1|0|
727|Customer#000000727|18|0|1|1|1|
728|Customer#000000728|24|0|1|1|0|
729|Customer#000000729|20|0|1|1|0|
730|Customer#000000730|2|1|1|1|0|
731|Customer#000000731|7|0|1|1|0|
732|Customer#000000732|16|0|1|1|0|
733|Customer#000000733|13|0|1|1|0|
734|Customer#000000734|18|1|1|1|1|
735|Customer#000000735|5|0|1|1|0|
736|Customer#000000736|1|0|1|1|0|
737|Customer#000000737|18|1|1|1|1|
738|Customer#000000738|10|0|1|1|0|
739|Customer#000000739|14|0|1|1|0|
740|Customer#000000740|10|0|1|1|0|
741|Customer#000000741|12|0|1|1|1|
742|Customer#000000742|12|0|1|1|1|
743|Customer#000000743|20|0|1|1|0|
744|Customer#000000744|7|0|1|1|0|
745|Customer#000000745|18|0|1|1|1|
746|Customer#000000746|20|0|1|1|0|
747|Customer#000000747|8|0|1|1|1|
748|Customer#000000748|23|1|1|1|0|
749|Customer#000000749|24|0|1|1|0|
750|Customer#000000750|8|0|1|1|1|
751|Customer#000000751|0|0|1|1|0|
752|Customer#000000752|8|0|1|1|1|
753|Customer#000000753|17|0|1|1|0|
754|Customer#000000754|0|0|1|1|0|
755|Customer#000000755|16|0|1|1|0|
756|Customer#000000756|14|1|1|1|0|
757|Customer#000000757|3|1|1|1|0|
758|Customer#000000758|17|0|1|1|0|
759|Customer#000000759|1|0|1|1|0|
760|Customer#000000760|2|0|1|1|0|
761|Customer#000000761|19|0|1|1|0|
762|Customer#000000762|11|0|1|1|0|
763|Customer#000000763|1|0|1|1|0|
764|Customer#000000764|16|0|1|1|0|
765|Customer#000000765|20|1|1|1|0|
766|Customer#000000766|16|0|1|1|0|
767|Customer#000000767|17|0|1|1|0|
768|Customer#000000768|18|0|1|1|1|
769|Customer#000000769|5|0|1|1|0|
770|Customer#000000770|8|1|1|1|1|
771|Customer#000000771|23|1|1|1|0|
772|Customer#000000772|20|0|1|1|0|
773|Customer#000000773|8|0|1|1|1|
774|Customer#000000774|11|0|1|1|0|
775|Customer#000000775|17|0|1|1|0|
776|Customer#000000776|15|1|1|1|0|
777|Customer#000000777|20|1|1|1|0|
778|Customer#000000778|23|0|1|1|0|
779|Customer#000000779|5|0|1|1|0|
780|Customer#000000780|8|0|1|1|1|
781|Customer#000000781|18|0|1|1|1|
782|Customer#000000782|19|1|1|1|0|
783|Customer#000000783|1|0|1|1|0|
784|Customer#000000784|14|0|1|1|0|
785|Customer#000000785|18|0|1|1|1|
786|Customer#000000786|13|0|1|1|0|
787|Customer#000000787|10|1|1|1|0|
788|Customer#000000788|16|0|1|1|0|
789|Customer#000000789|9|0|1|1|1|
790|Customer#000000790|0|0|1|1|0|
791|Customer#000000791|13|0|1|1|0|
792|Customer#000000792|7|1|1|1|0|
793|Customer#000000793|0|0|1|1|0|
794|Customer#000000794|23|0|1|1|0|
795|Customer#000000795|14|0|1|1|0|
796|Customer#000000796|3|0|1|1|0|
797|Customer#000000797|0|0|1|1|0|
798|Customer#000000798|4|0|1|1|0|
799|Customer#000000799|12|0|1|1|1|
800|Customer#000000800|14|1|1|1|0|
801|Customer#000000801|16|0|1|1|0|
802|Customer#000000802|0|0|1|1|0|
803|Customer#000000803|18|0|1|1|1|
804|Customer#000000804|24|1|1|1|0|
805|Customer#000000805|10|0|1|1|0|
806|Customer#000000806|12|0|1|1|1|
807|Customer#000000807|17|0|1|1|0|
808|Customer#000000808|19|0|1|1|0|
809|Customer#000000809|16|0|1|1|0|
810|Customer#000000810|9|0|1|1|1|
811|Customer#000000811|15|0|1|1|0|
812|Customer#000000812|17|0|1|1|0|
813|Customer#000000813|9|0|1|1|1|
814|Customer#000000814|15|0|1|1|0|
815|Customer#000000815|12|0|1|1|1|
816|Customer#000000816|24|0|1|1|0|
817|Customer#000000817|0|0|1|1|0|
818|Customer#000000818|20|0|1|1|0|
819|Customer#000000819|12|0|1|1|1|
820|Customer#000000820|4|1|1|1|0|
821|Customer#000000821|5|0|1|1|0|
822|Customer#000000822|13|0|1|1|0|
823|Customer#000000823|0|1|1|1|0|
824|Customer#000000824|18|1|1|1|1|
825|Customer#000000825|10|0|1|1|0|
826|Customer#000000826|13|0|1|1|0|
827|Customer#000000827|14|0|1|1|0|
828|Customer#000000828|23|0|1|1|0|
829|Customer#000000829|8|0|1|1|1|
830|Customer#000000830|23|1|1|1|0|
831|Customer#000000831|20|1|1|1|0|
832|Customer#000000832|19|0|1|1|0|
833|Customer#000000833|6|0|1|1|0|
834|Customer#000000834|14|0|1|1|0|
835|Customer#000000835|21|0|1|1|1|
836|Customer#000000836|12|0|1|1|1|
837|Customer#000000837|9|0|1|1|1|
838|Customer#000000838|5|1|1|1|0|
839|Customer#000000839|22|0|1|1|0|
840|Customer#000000840|22|1|1|1|0|
841|Customer#000000841|9|0|1|1|1|
842|Customer#000000842|0|0|1|1|0|
843|Customer#000000843|14|0|1|1|0|
844|Customer#000000844|11|0|1|1|0|
845|Customer#000000845|13|1|1|1|0|
846|Customer#000000846|18|0|1|1|1|
847|Customer#000000847|23|0|1|1|0|
848|Customer#000000848|15|0|1|1|0|
849|Customer#000000849|24|0|1|1|0|
850|Customer#000000850|22|0|1|1|0|
851|Customer#000000851|9|0|1|1|1|
852|Customer#000000852|5|1|1|1|0|
853|Customer#000000853|2|0|1|1|0|
854|Customer#000000854|0|1|1|1|0|
855|Customer#000000855|1|0|1|1|0|
856|Customer#000000856|15|0|1|1|0|
857|Customer#000000857|5|1|1|1|0|
858|Customer#000000858|8|0|1|1|1|
859|Customer#000000859|17|0|1|1|0|
860|Customer#000000860|12|0|1|1|1|
861|Customer#000000861|14|0|1|1|0|
862|Customer#000000862|2|0|1|1|0|
863|Customer#000000863|3|1|1|1|0|
864|Customer#000000864|12|1|1|1|1|
865|Customer#000000865|9|0|1|1|1|
866|Customer#000000866|20|0|1|1|0|
867|Customer#000000867|14|0|1|1|0|
868|Customer#000000868|22|0|1|1|0|
869|Customer#000000869|2|0|1|1|0|
870|Customer#000000870|2|0|1|1|0|
871|Customer#000000871|20|0|1|1|0|
872|Customer#000000872|17|0|1|1|0|
873|Customer#000000873|6|1|1|1|0|
874|Customer#000000874|0|1|1|1|0|
875|Customer#000000875|3|0|1|1|0|
876|Customer#000000876|20|0|1|1|0|
877|Customer#000000877|16|0|1|1|0|
878|Customer#000000878|15|0|1|1|0|
879|Customer#000000879|2|0|1|1|0|
880|Customer#000000880|8|0|1|1|1|
881|Customer#000000881|4|0|1|1|0|
882|Customer#000000882|2|0|1|1|0|
883|Customer#000000883|3|0|1|1|0|
884|Customer#000000884|21|0|1|1|1|
885|Customer#000000885|5|0|1|1|0|
886|Customer#000000886|12|1|1|1|1|
887|Customer#000000887|1|0|1|1|0|
888|Customer#000000888|12|0|1|1|1|
889|Customer#000000889|13|0|1|1|0|
890|Customer#000000890|4|0|1|1|0|
891|Customer#000000891|11|0|1|1|0|
892|Customer#000000892|9|0|1|1|1|
893|Customer#000000893|13|0|1|1|0|
894|Customer#000000894|16|1|1|1|0|
895|Customer#000000895|0|1|1|1|0|
896|Customer#000000896|0|1|1|1|0|
897|Customer#000000897|6|0|1|1|0|
898|Customer#000000898|3|1|1|1|0|
899|Customer#000000899|2|0|1|1|0|
900|Customer#000000900|1|0|1|1|0|
901|Customer#000000901|12|0|1|1|1|
902|Customer#000000902|4|1|1|1|0|
903|Customer#000000903|7|0|1|1|0|
904|Customer#000000904|5|0|1|1|0|
905|Customer#000000905|3|0|1|1|0|
906|Customer#000000906|6|0|1|1|0|
907|Customer#000000907|10|0|1|1|0|
908|Customer#000000908|12|1|1|1|1|
909|Customer#000000909|24|0|1|1|0|
910|Customer#000000910|9|0|1|1|1|
911|Customer#000000911|13|0|1|1|0|
912|Customer#000000912|14|0|1|1|0|
913|Customer#000000913|14|0|1|1|0|
914|Customer#000000914|5|0|1|1|0|
915|Customer#000000915|0|1|1|1|0|
916|Customer#000000916|23|0|1|1|0|
917|Customer#000000917|1|0|1|1|0|
918|Customer#000000918|19|0|1|1|0|
919|Customer#000000919|9|0|1|1|1|
920|Customer#000000920|2|0|1|1|0|
921|Customer#000000921|8|0|1|1|1|
922|Customer#000000922|7|0|1|1|0|
923|Customer#000000923|11|0|1|1|0|
924|Customer#000000924|15|0|1|1|0|
925|Customer#000000925|10|1|1|1|0|
926|Customer#000000926|16|1|1|1|0|
927|Customer#000000927|17|0|1|1|0|
928|Customer#000000928|21|0|1|1|1|
929|Customer#000000929|23|0|1|1|0|
930|Customer#000000930|19|0|1|1|0|
931|Customer#000000931|0|0|1|1|0|
932|Customer#000000932|13|0|1|1|0|
933|Customer#000000933|14|0|1|1|0|
934|Customer#000000934|12|1|1|1|1|
935|Customer#000000935|0|0|1|1|0|
936|Customer#000000936|11|0|1|1|0|
937|Customer#000000937|23|1|1|1|0|
938|Customer#000000938|12|0|1|1|1|
939|Customer#000000939|19|0|1|1|0|
940|Customer#000000940|19|1|1|1|0|
941|Customer#000000941|19|0|1|1|0|
942|Customer#000000942|18|0|1|1|1|
943|Customer#000000943|5|0|1|1|0|
944|Customer#000000944|4|0|1|1|0|
945|Customer#000000945|15|0|1|1|0|
946|Customer#000000946|21|0|1|1|1|
947|Customer#000000947|22|0|1|1|0|
948|Customer#000000948|17|1|1|1|0|
949|Customer#000000949|2|1|1|1|0|
950|Customer#000000950|15|0|1|1|0|
951|Customer#000000951|0|0|1|1|0|
952|Customer#000000952|24|1|1|1|0|
953|Customer#000000953|22|0|1|1|0|
954|Customer#000000954|19|0|1|1|0|
955|Customer#000000955|0|1|1|1|0|
956|Customer#000000956|20|0|1|1|0|
957|Customer#000000957|19|0|1|1|0|
958|Customer#000000958|5|0|1|1|0|
959|Customer#000000959|4|0|1|1|0|
960|Customer#000000960|4|0|1|1|0|
961|Customer#000000961|12|0|1|1|1|
962|Customer#000000962|4|0|1|1|0|
963|Customer#000000963|13|0|1|1|0|
964|Customer#000000964|12|0|1|1|1|
965|Customer#000000965|2|0|1|1|0|
966|Customer#000000966|8|0|1|1|1|
967|Customer#000000967|23|0|1|1|0|
968|Customer#000000968|0|0|1|1|0|
969|Customer#000000969|8|0|1|1|1|
970|Customer#000000970|14|0|1|1|0|
971|Customer#000000971|1|1|1|1|0|
972|Customer#000000972|4|0|1|1|0|
973|Customer#000000973|0|0|1|1|0|
974|Customer#000000974|20|0|1|1|0|
975|Customer#000000975|16|0|1|1|0|
976|Customer#000000976|19|0|1|1|0|
977|Customer#000000977|2|0|1|1|0|
978|Customer#000000978|24|0|1|1|0|
979|Customer#000000979|18|0|1|1|1|
980|Customer#000000980|1|1|1|1|0|
981|Customer#000000981|18|0|1|1|1|
982|Customer#000000982|23|0|1|1|0|
983|Customer#000000983|7|0|1|1|0|
984|Customer#000000984|11|1|1|1|0|
985|Customer#000000985|23|0|1|1|0|
986|Customer#000000986|1|0|1|1|0|
987|Customer#000000987|8|1|1|1|1|
988|Customer#000000988|3|0|1|1|0|
989|Customer#000000989|10|1|1|1|0|
990|Customer#000000990|0|0|1|1|0|
991|Customer#000000991|21|1|1|1|1|
992|Customer#000000992|5|0|1|1|0|
993|Customer#000000993|7|0|1|1|0|
994|Customer#000000994|16|0|1|1|0|
995|Customer#000000995|13|0|1|1|0|
996|Customer#000000996|22|1|1|1|0|
997|Customer#000000997|17|0|1|1|0|
998|Customer#000000998|17|0|1|1|0|
999|Customer#000000999|16|0|1|1|0|
1000|Customer#000001000|22|0|1|1|0|
1001|Customer#000001001|21|0|1|1|1|
1002|Customer#000001002|10|0|1|1|0|
1003|Customer#000001003|21|1|1|1|1|
1004|Customer#000001004|8|0|1|1|1|
1005|Customer#000001005|13|1|1|1|0|
1006|Customer#000001006|12|0|1|1|1|
1007|Customer#000001007|9|0|1|1|1|
1008|Customer#000001008|2|0|1|1|0|
1009|Customer#000001009|12|0|1|1|1|
1010|Customer#000001010|5|1|1|1|0|
1011|Customer#000001011|5|0|1|1|0|
1012|Customer#000001012|4|1|1|1|0|
1013|Customer#000001013|15|0|1|1|0|
1014|Customer#000001014|11|1|1|1|0|
1015|Customer#000001015|10|0|1|1|0|
1016|Customer#000001016|11|1|1|1|0|
1017|Customer#000001017|16|0|1|1|0|
1018|Customer#000001018|18|0|1|1|1|
1019|Customer#000001019|21|0|1|1|1|
1020|Customer#000001020|3|0|1|1|0|
1021|Customer#000001021|6|0|1|1|0|
1022|Customer#000001022|8|1|1|1|1|
1023|Customer#000001023|17|1|1|1|0|
1024|Customer#000001024|11|0|1|1|0|
1025|Customer#000001025|8|1|1|1|1|
1026|Customer#000001026|17|0|1|1|0|
1027|Customer#000001027|2|0|1|1|0|
1028|Customer#000001028|10|1|1|1|0|
1029|Customer#000001029|15|0|1|1|0|
1030|Customer#000001030|8|0|1|1|1|
1031|Customer#000001031|21|1|1|1|1|
1032|Customer#000001032|18|0|1|1|1|
1033|Customer#000001033|8|0|1|1|1|
1034|Customer#000001034|5|0|1|1|0|
1035|Customer#000001035|10|1|1|1|0|
1036|Customer#000001036|8|0|1|1|1|
1037|Customer#000001037|23|0|1|1|0|
1038|Customer#000001038|17|1|1|1|0|
1039|Customer#000001039|10|0|1|1|0|
1040|Customer#000001040|11|0|1|1|0|
1041|Customer#000001041|11|0|1|1|0|
1042|Customer#000001042|5|0|1|1|0|
1043|Customer#000001043|7|0|1|1|0|
1044|Customer#000001044|0|0|1|1|0|
1045|Customer#000001045|20|0|1|1|0|
1046|Customer#000001046|10|0|1|1|0|
1047|Customer#000001047|9|0|1|1|1|
1048|Customer#000001048|19|0|1|1|0|
1049|Customer#000001049|9|0|1|1|1|
1050|Customer#000001050|11|0|1|1|0|
1051|Customer#000001051|2|0|1|1|0|
1052|Customer#000001052|13|0|1|1|0|
1053|Customer#000001053|16|0|1|1|0|
1054|Customer#000001054|21|0|1|1|1|
1055|Customer#000001055|7|0|1|1|0|
1056|Customer#000001056|5|0|1|1|0|
1057|Customer#000001057|24|1|1|1|0|
1058|Customer#000001058|19|0|1|1|0|
1059|Customer#000001059|23|0|1|1|0|
1060|Customer#000001060|8|0|1|1|1|
1061|Customer#000001061|4|0|1|1|0|
1062|Customer#000001062|22|0|1|1|0|
1063|Customer#000001063|21|0|1|1|1|
1064|Customer#000001064|15|0|1|1|0|
1065|Customer#000001065|22|0|1|1|0|
1066|Customer#000001066|0|0|1|1|0|
1067|Customer#000001067|23|0|1|1|0|
1068|Customer#000001068|18|1|1|1|1|
1069|Customer#000001069|21|0|1|1|1|
1070|Customer#000001070|15|0|1|1|0|
1071|Customer#000001071|16|0|1|1|0|
1072|Customer#000001072|4|0|1|1|0|
1073|Customer#000001073|10|0|1|1|0|
1074|Customer#000001074|10|0|1|1|0|
1075|Customer#000001075|21|0|1|1|1|
1076|Customer#000001076|10|1|1|1|0|
1077|Customer#000001077|21|1|1|1|1|
1078|Customer#000001078|19|0|1|1|0|
1079|Customer#000001079|19|1|1|1|0|
1080|Customer#000001080|12|0|1|1|1|
1081|Customer#000001081|12|0|1|1|1|
1082|Customer#000001082|5|0|1|1|0|
1083|Customer#000001083|7|0|1|1|0|
1084|Customer#000001084|2|0|1|1|0|
1085|Customer#000001085|21|0|1|1|1|
1086|Customer#000001086|8|0|1|1|1|
1087|Customer#000001087|21|0|1|1|1|
1088|Customer#000001088|22|0|1|1|0|
1089|Customer#000001089|18|0|1|1|1|
1090|Customer#000001090|15|1|1|1|0|
1091|Customer#000001091|17|0|1|1|0|
1092|Customer#000001092|15|0|1|1|0|
1093|Customer#000001093|24|0|1|1|0|
1094|Customer#000001094|2|0|1|1|0|
1095|Customer#000001095|9|0|1|1|1|
1096|Customer#000001096|4|0|1|1|0|
1097|Customer#000001097|6|0|1|1|0|
1098|Customer#000001098|22|0|1|1|0|
1099|Customer#000001099|1|1|1|1|0|
1100|Customer#000001100|12|0|1|1|1|
1101|Customer#000001101|3|0|1|1|0|
1102|Customer#000001102|24|0|1|1|0|
1103|Customer#000001103|16|1|1|1|0|
1104|Customer#000001104|8|1|1|1|1|
1105|Customer#000001105|22|0|1|1|0|
1106|Customer#000001106|21|0|1|1|1|
1107|Customer#000001107|1|1|1|1|0|
1108|Customer#000001108|7|0|1|1|0|
1109|Customer#000001109|22|0|1|1|0|
1110|Customer#000001110|10|0|1|1|0|
1111|Customer#000001111|6|0|1|1|0|
1112|Customer#000001112|20|0|1|1|0|
1113|Customer#000001113|12|0|1|1|1|
1114|Customer#000001114|14|0|1|1|0|
1115|Customer#000001115|5|0|1|1|0|
1116|Customer#000001116|14|1|1|1|0|
1117|Customer#000001117|23|0|1|1|0|
1118|Customer#000001118|11|0|1|1|0|
1119|Customer#000001119|20|1|1|1|0|
1120|Customer#000001120|2|1|1|1|0|
1121|Customer#000001121|20|0|1|1|0|
1122|Customer#000001122|0|0|1|1|0|
1123|Customer#000001123|16|0|1|1|0|
1124|Customer#000001124|1|0|1|1|0|
1125|Customer#000001125|3|0|1|1|0|
1126|Customer#000001126|8|1|1|1|1|
1127|Customer#000001127|10|1|1|1|0|
1128|Customer#000001128|0|0|1|1|0|
1129|Customer#000001129|8|0|1|1|1|
1130|Customer#000001130|22|0|1|1|0|
1131|Customer#000001131|20|0|1|1|0|
1132|Customer#000001132|22|1|1|1|0|
1133|Customer#000001133|14|0|1|1|0|
1134|Customer#000001134|9|0|1|1|1|
1135|Customer#000001135|11|0|1|1|0|
1136|Customer#000001136|24|0|1|1|0|
1137|Customer#000001137|16|1|1|1|0|
1138|Customer#000001138|22|0|1|1|0|
1139|Customer#000001139|22|0|1|1|0|
1140|Customer#000001140|20|1|1|1|0|
1141|Customer#000001141|22|0|1|1|0|
1142|Customer#000001142|16|1|1|1|0|
1143|Customer#000001143|4|1|1|1|0|
1144|Customer#000001144|1|0|1|1|0|
1145|Customer#000001145|2|0|1|1|0|
1146|Customer#000001146|12|0|1|1|1|
1147|Customer#000001147|15|0|1|1|0|
1148|Customer#000001148|19|1|1|1|0|
1149|Customer#000001149|3|0|1|1|0|
1150|Customer#000001150|21|0|1|1|1|
1151|Customer#000001151|7|0|1|1|0|
1152|Customer#000001152|12|0|1|1|1|
1153|Customer#000001153|3|0|1|1|0|
1154|Customer#000001154|19|0|1|1|0|
1155|Customer#000001155|8|0|1|1|1|
1156|Customer#000001156|14|0|1|1|0|
1157|Customer#000001157|20|0|1|1|0|
1158|Customer#000001158|10|0|1|1|0|
1159|Customer#000001159|2|0|1|1|0|
1160|Customer#000001160|24|1|1|1|0|
1161|Customer#000001161|19|0|1|1|0|
1162|Customer#000001162|2|1|1|1|0|
1163|Customer#000001163|2|0|1|1|0|
1164|Customer#000001164|0|0|1|1|0|
1165|Customer#000001165|9|0|1|1|1|
1166|Customer#000001166|17|0|1|1|0|
1167|Customer#000001167|19|0|1|1|0|
1168|Customer#000001168|17|0|1|1|0|
1169|Customer#000001169|4|0|1|1|0|
1170|Customer#000001170|8|0|1|1|1|
1171|Customer#000001171|8|0|1|1|1|
1172|Customer#000001172|14|0|1|1|0|
1173|Customer#000001173|18|0|1|1|1|
1174|Customer#000001174|4|1|1|1|0|
1175|Customer#000001175|4|0|1|1|0|
1176|Customer#000001176|10|0|1|1|0|
1177|Customer#000001177|14|0|1|1|0|
1178|Customer#000001178|9|0|1|1|1|
1179|Customer#000001179|19|1|1|1|0|
1180|Customer#000001180|13|0|1|1|0|
1181|Customer#000001181|10|1|1|1|0|
1182|Customer#000001182|6|1|1|1|0|
1183|Customer#000001183|1|0|1|1|0|
1184|Customer#000001184|11|0|1|1|0|
1185|Customer#000001185|14|0|1|1|0|
1186|Customer#000001186|23|0|1|1|0|
1187|Customer#000001187|10|1|1|1|0|
1188|Customer#000001188|15|0|1|1|0|
1189|Customer#000001189|10|0|1|1|0|
1190|Customer#000001190|15|0|1|1|0|
1191|Customer#000001191|19|1|1|1|0|
1192|Customer#000001192|20|0|1|1|0|
1193|Customer#000001193|8|1|1|1|1|
1194|Customer#000001194|21|0|1|1|1|
1195|Customer#000001195|4|0|1|1|0|
1196|Customer#000001196|20|0|1|1|0|
1197|Customer#000001197|0|0|1|1|0|
1198|Customer#000001198|18|1|1|1|1|
1199|Customer#000001199|16|1|1|1|0|
1200|Customer#000001200|22|0|1|1|0|
1201|Customer#000001201|10|0|1|1|0|
1202|Customer#000001202|0|0|1|1|0|
1203|Customer#000001203|16|0|1|1|0|
1204|Customer#000001204|20|0|1|1|0|
1205|Customer#000001205|8|0|1|1|1|
1206|Customer#000001206|20|0|1|1|0|
1207|Customer#000001207|3|1|1|1|0|
1208|Customer#000001208|5|0|1|1|0|
1209|Customer#000001209|4|0|1|1|0|
1210|Customer#000001210|16|1|1|1|0|
1211|Customer#000001211|18|0|1|1|1|
1212|Customer#000001212|22|0|1|1|0|
1213|Customer#000001213|7|0|1|1|0|
1214|Customer#000001214|4|0|1|1|0|
1215|Customer#000001215|16|0|1|1|0|
1216|Customer#000001216|3|1|1|1|0|
1217|Customer#000001217|12|0|1|1|1|
1218|Customer#000001218|22|1|1|1|0|
1219|Customer#000001219|4|0|1|1|0|
1220|Customer#000001220|18|0|1|1|1|
1221|Customer#000001221|22|0|1|1|0|
1222|Customer#000001222|11|1|1|1|0|
1223|Customer#000001223|11|0|1|1|0|
1224|Customer#000001224|8|0|1|1|1|
1225|Customer#000001225|11|0|1|1|0|
1226|Customer#000001226|0|0|1|1|0|
1227|Customer#000001227|23|0|1|1|0|
1228|Customer#000001228|12|1|1|1|1|
1229|Customer#000001229|9|0|1|1|1|
1230|Customer#000001230|23|0|1|1|0|
1231|Customer#000001231|9|1|1|1|1|
1232|Customer#000001232|18|0|1|1|1|
1233|Customer#000001233|15|0|1|1|0|
1234|Customer#000001234|1|0|1|1|0|
1235|Customer#000001235|24|0|1|1|0|
1236|Customer#000001236|11|0|1|1|0|
1237|Customer#000001237|20|0|1|1|0|
1238|Customer#000001238|6|0|1|1|0|
1239|Customer#000001239|20|0|1|1|0|
1240|Customer#000001240|4|0|1|1|0|
1241|Customer#000001241|3|0|1|1|0|
1242|Customer#000001242|2|0|1|1|0|
1243|Customer#000001243|14|0|1|1|0|
1244|Customer#000001244|5|0|1|1|0|
1245|Customer#000001245|4|0|1|1|0|
1246|Customer#000001246|4|0|1|1|0|
1247|Customer#000001247|0|0|1|1|0|
1248|Customer#000001248|8|1|1|1|1|
1249|Customer#000001249|7|0|1|1|0|
1250|Customer#000001250|9|1|1|1|1|
1251|Customer#000001251|24|0|1|1|0|
1252|Customer#000001252|12|0|1|1|1|
1253|Customer#000001253|1|0|1|1|0|
1254|Customer#000001254|18|0|1|1|1|
1255|Customer#000001255|14|0|1|1|0|
1256|Customer#000001256|15|0|1|1|0|
1257|Customer#000001257|2|0|1|1|0|
1258|Customer#000001258|3|1|1|1|0|
1259|Customer#000001259|20|0|1|1|0|
