22
l_orderkey|l_partkey|l_suppkey|l_linenumber|l_quantity|l_extendedprice|l_discount|l_tax|l_returnflag|l_linestatus|l_shipdate|l_commitdate|l_receiptdate|l_shipinstruct|l_shipmode|l_comment|q3_annot|q10_annot|q18_annot|q8_annot|q9_annot1|q9_annot2|
135|199|3|2|21.00|2308.30|0.00|0.07|N|O|1996-02-11|1996-01-12|1996-02-13|DELIVER IN PERSON|SHIP| deposits believe. furiously regular p|2308|0|0|2308|2308|21|
135|158|10|3|33.00|3491.90|0.02|0.00|N|O|1996-01-03|1995-11-21|1996-02-01|TAKE BACK RETURN|MAIL|ptotes boost slowly care|3422|0|0|3422|3422|33|
135|68|7|4|34.00|3291.40|0.02|0.03|N|O|1996-01-12|1996-01-19|1996-02-05|NONE|TRUCK|counts doze against the blithely ironi|3226|0|0|3226|3226|34|
135|137|8|5|20.00|2074.26|0.01|0.04|N|O|1996-01-25|1995-11-20|1996-02-09|NONE|MAIL|theodolites. quickly p|2054|0|0|2054|2054|20|
135|115|5|6|13.00|1319.64|0.04|0.02|N|O|1995-11-12|1995-12-22|1995-11-17|NONE|FOB|nal ideas. final instr|1267|0|0|1267|1267|13|
160|15|2|1|36.00|3294.04|0.07|0.01|N|O|1997-03-11|1997-03-11|1997-03-20|COLLECT COD|MAIL|old, ironic deposits are quickly abov|3063|0|0|3063|3063|36|
160|87|8|2|22.00|2171.58|0.00|0.04|N|O|1997-02-18|1997-03-05|1997-03-05|COLLECT COD|RAIL|ncies about the request|2172|0|0|2172|2172|22|
160|21|10|3|34.00|3131.47|0.01|0.05|N|O|1997-01-31|1997-03-13|1997-02-14|NONE|FOB|st sleep even gifts. dependencies along|3100|0|0|3100|3100|34|
161|103|10|1|19.00|1905.89|0.01|0.01|A|F|1994-12-13|1994-11-19|1994-12-26|DELIVER IN PERSON|TRUCK|, regular sheaves sleep along|0|0|0|1887|1887|19|
162|190|1|1|2.00|218.04|0.02|0.01|N|O|1995-09-02|1995-06-17|1995-09-08|COLLECT COD|FOB|es! final somas integrate|214|0|0|214|214|2|
163|168|3|1|43.00|4593.09|0.01|0.00|N|O|1997-09-19|1997-11-19|1997-10-03|COLLECT COD|REG AIR|al, bold dependencies wake. iron|4547|0|0|4547|4547|43|
163|121|2|2|13.00|1327.46|0.01|0.04|N|O|1997-11-11|1997-10-18|1997-12-07|DELIVER IN PERSON|TRUCK|inal requests. even pinto beans hag|1314|0|0|1314|1314|13|
163|37|3|3|27.00|2529.98|0.04|0.08|N|O|1997-12-26|1997-11-28|1998-01-05|COLLECT COD|REG AIR|ously express dependen|2429|0|0|2429|2429|27|
163|193|5|4|5.00|546.60|0.02|0.00|N|O|1997-11-17|1997-10-09|1997-12-05|DELIVER IN PERSON|TRUCK| must belie|536|0|0|536|536|5|
163|127|2|5|12.00|1232.54|0.10|0.00|N|O|1997-12-18|1997-10-26|1997-12-22|COLLECT COD|TRUCK|ly blithe accounts cajole |1109|0|0|1109|1109|12|
163|191|4|6|20.00|2182.38|0.00|0.07|N|O|1997-09-27|1997-11-15|1997-10-07|TAKE BACK RETURN|FOB|tructions integrate b|2182|0|0|2182|2182|20|
164|92|4|1|26.00|2579.43|0.09|0.04|A|F|1993-01-04|1992-11-21|1993-01-07|NONE|RAIL|s. blithely special courts are blithel|0|0|0|2347|2347|26|
164|19|6|2|24.00|2205.62|0.05|0.05|R|F|1992-12-22|1992-11-27|1993-01-06|NONE|AIR|side of the slyly unusual theodolites. f|0|2095|0|2095|2095|24|
164|126|9|3|38.00|3899.26|0.03|0.06|R|F|1992-12-04|1992-11-23|1993-01-02|TAKE BACK RETURN|AIR|counts cajole fluffily regular packages. b|0|3782|0|3782|3782|38|
164|18|2|4|32.00|2937.63|0.05|0.01|R|F|1992-12-21|1992-12-23|1992-12-28|COLLECT COD|RAIL|ts wake again|0|2791|0|2791|2791|32|
164|148|1|5|43.00|4507.00|0.06|0.01|R|F|1992-11-26|1993-01-03|1992-12-08|COLLECT COD|RAIL|y carefully regular dep|0|4237|0|4237|4237|43|
164|109|10|6|27.00|2724.57|0.10|0.04|R|F|1992-12-23|1993-01-16|1993-01-10|DELIVER IN PERSON|AIR|ayers wake carefully a|0|2452|0|2452|2452|27|
164|4|7|7|23.00|2079.20|0.09|0.04|A|F|1992-11-03|1992-12-02|1992-11-12|NONE|REG AIR|ress packages haggle ideas. blithely spec|0|0|0|1892|1892|23|
165|34|5|1|3.00|280.21|0.01|0.08|R|F|1993-03-29|1993-03-06|1993-04-12|DELIVER IN PERSON|REG AIR|riously requests. depos|0|277|0|277|277|3|
165|162|7|2|43.00|4567.29|0.08|0.05|R|F|1993-02-27|1993-04-19|1993-03-03|DELIVER IN PERSON|TRUCK|jole slyly according |0|4202|0|4202|4202|43|
165|59|1|3|15.00|1438.58|0.00|0.05|R|F|1993-04-10|1993-03-29|1993-05-01|COLLECT COD|SHIP| bold packages mainta|0|1439|0|1439|1439|15|
165|140|1|4|49.00|5096.69|0.07|0.06|A|F|1993-02-20|1993-04-02|1993-03-10|COLLECT COD|REG AIR|uses sleep slyly ruthlessly regular a|0|0|0|4740|4740|49|
165|156|4|5|27.00|2851.61|0.01|0.04|R|F|1993-04-27|1993-03-04|1993-05-13|NONE|MAIL|around the ironic, even orb|0|2823|0|2823|2823|27|
166|65|2|1|37.00|3570.72|0.09|0.03|N|O|1995-11-16|1995-10-17|1995-12-13|NONE|MAIL|lar frays wake blithely a|3249|0|0|3249|3249|37|
166|167|8|2|13.00|1387.31|0.09|0.05|N|O|1995-11-09|1995-11-18|1995-11-14|COLLECT COD|SHIP|fully above the blithely fina|1262|0|0|1262|1262|13|
166|100|2|3|41.00|4100.41|0.07|0.03|N|O|1995-11-13|1995-11-07|1995-12-08|COLLECT COD|FOB|hily along the blithely pending fo|3813|0|0|3813|3813|41|
166|46|3|4|8.00|756.83|0.05|0.02|N|O|1995-12-30|1995-11-29|1996-01-29|DELIVER IN PERSON|RAIL|e carefully bold |719|0|0|719|719|8|
167|102|3|1|28.00|2805.88|0.06|0.01|R|F|1993-02-19|1993-02-16|1993-03-03|DELIVER IN PERSON|TRUCK|sly during the u|0|2638|0|2638|2638|28|
167|172|2|2|27.00|2894.86|0.09|0.00|R|F|1993-05-01|1993-03-31|1993-05-31|TAKE BACK RETURN|FOB|eans affix furiously-- packages|0|2634|0|2634|2634|27|
192|98|1|1|23.00|2295.61|0.00|0.00|N|O|1998-02-05|1998-02-06|1998-03-07|TAKE BACK RETURN|AIR|ly pending theodolites haggle quickly fluf|2296|0|0|2296|2296|23|
192|162|7|2|20.00|2124.32|0.07|0.01|N|O|1998-03-13|1998-02-02|1998-03-31|TAKE BACK RETURN|REG AIR|tes. carefu|1976|0|0|1976|1976|20|
192|111|8|3|15.00|1516.67|0.09|0.01|N|O|1998-01-30|1998-02-10|1998-02-23|TAKE BACK RETURN|TRUCK|he ironic requests haggle about|1380|0|0|1380|1380|15|
192|197|1|4|2.00|219.44|0.06|0.02|N|O|1998-03-06|1998-02-03|1998-03-24|COLLECT COD|SHIP|s. dependencies nag furiously alongside|206|0|0|206|206|2|
192|83|4|5|25.00|2457.70|0.02|0.03|N|O|1998-02-15|1998-01-11|1998-03-17|COLLECT COD|TRUCK|. carefully regular|2409|0|0|2409|2409|25|
192|142|9|6|45.00|4689.63|0.00|0.05|N|O|1998-03-11|1998-01-09|1998-04-03|NONE|MAIL|equests. ideas sleep idea|4690|0|0|4690|4690|45|
193|93|5|1|9.00|893.78|0.06|0.06|A|F|1993-09-17|1993-10-08|1993-09-30|COLLECT COD|TRUCK|against the fluffily regular d|0|0|0|840|840|9|
193|154|6|2|15.00|1581.23|0.02|0.07|R|F|1993-11-22|1993-10-09|1993-12-05|TAKE BACK RETURN|SHIP|ffily. regular packages d|0|1550|0|1550|1550|15|
193|94|6|3|23.00|2286.41|0.06|0.05|A|F|1993-08-21|1993-10-11|1993-09-02|DELIVER IN PERSON|TRUCK|ly even accounts wake blithely bold|0|0|0|2149|2149|23|
194|3|6|1|17.00|1535.10|0.05|0.04|R|F|1992-05-24|1992-05-22|1992-05-30|COLLECT COD|AIR| regular deposi|0|1458|0|1458|1458|17|
194|184|5|2|1.00|108.42|0.04|0.06|R|F|1992-04-30|1992-05-18|1992-05-23|NONE|REG AIR| regular theodolites. regular, iron|0|104|0|104|104|1|
194|66|1|3|13.00|1255.88|0.08|0.08|A|F|1992-05-07|1992-06-18|1992-05-10|NONE|AIR|about the blit|0|0|0|1155|1155|13|
194|146|7|4|36.00|3766.10|0.00|0.05|R|F|1992-05-21|1992-05-18|1992-05-27|TAKE BACK RETURN|RAIL|pecial packages wake after the slyly r|0|3766|0|3766|3766|36|
194|57|2|5|8.00|765.64|0.04|0.00|R|F|1992-07-06|1992-06-25|1992-07-11|COLLECT COD|FOB|uriously unusual excuses|0|735|0|735|735|8|
194|149|6|6|16.00|1678.62|0.06|0.03|A|F|1992-05-14|1992-06-14|1992-05-21|TAKE BACK RETURN|TRUCK|y regular requests. furious|0|0|0|1578|1578|16|
194|168|7|7|21.00|2243.14|0.02|0.01|R|F|1992-05-06|1992-05-20|1992-05-07|COLLECT COD|REG AIR|accounts detect quickly dogged |0|2198|0|2198|2198|21|
195|85|6|1|6.00|591.05|0.04|0.02|A|F|1994-01-09|1994-03-27|1994-01-28|COLLECT COD|REG AIR|y, even deposits haggle carefully. bli|0|0|0|567|567|6|
195|94|8|2|41.00|4075.77|0.05|0.07|A|F|1994-02-24|1994-02-11|1994-03-20|NONE|TRUCK|rts detect in place of t|0|0|0|3872|3872|41|
195|86|7|3|34.00|3352.67|0.08|0.08|R|F|1994-01-31|1994-02-11|1994-02-12|NONE|TRUCK| cajole furiously bold i|0|3084|0|3084|3084|34|
195|86|7|4|41.00|4042.93|0.06|0.04|R|F|1994-03-14|1994-03-13|1994-04-09|COLLECT COD|RAIL|ggle fluffily foxes. fluffily ironic ex|0|3800|0|3800|3800|41|
196|136|7|1|19.00|1968.65|0.03|0.02|R|F|1993-04-17|1993-05-27|1993-04-30|NONE|SHIP|sts maintain foxes. furiously regular p|0|1910|0|1910|1910|19|
196|10|3|2|15.00|1365.02|0.03|0.04|A|F|1993-07-05|1993-05-08|1993-07-06|TAKE BACK RETURN|SHIP|s accounts. furio|0|0|0|1324|1324|15|
197|99|1|1|39.00|3896.45|0.02|0.04|N|O|1995-07-21|1995-07-01|1995-08-14|TAKE BACK RETURN|AIR|press accounts. daringly sp|3819|0|0|3819|3819|39|
197|178|8|2|8.00|862.54|0.09|0.02|A|F|1995-04-17|1995-07-01|1995-04-27|DELIVER IN PERSON|SHIP|y blithely even deposits. blithely fina|785|0|0|785|785|8|
197|156|4|3|17.00|1795.46|0.06|0.02|N|O|1995-08-02|1995-06-23|1995-08-03|COLLECT COD|REG AIR|ts. careful|1688|0|0|1688|1688|17|
197|18|5|4|25.00|2295.03|0.04|0.01|N|F|1995-06-13|1995-05-23|1995-06-24|TAKE BACK RETURN|FOB|s-- quickly final accounts|2203|0|0|2203|2203|25|
197|42|9|5|14.00|1318.86|0.09|0.01|R|F|1995-05-08|1995-05-24|1995-05-12|TAKE BACK RETURN|RAIL|use slyly slyly silent depo|1200|1200|0|1200|1200|14|
197|106|1|6|1.00|100.61|0.07|0.05|N|O|1995-07-15|1995-06-21|1995-08-11|COLLECT COD|RAIL| even, thin dependencies sno|94|0|0|94|94|1|
198|57|8|1|33.00|3158.27|0.07|0.02|N|O|1998-01-05|1998-03-20|1998-01-10|TAKE BACK RETURN|TRUCK|carefully caref|2937|0|0|2937|2937|33|
198|16|10|2|20.00|1832.02|0.03|0.00|N|O|1998-01-15|1998-03-31|1998-01-25|DELIVER IN PERSON|FOB|carefully final escapades a|1777|0|0|1777|1777|20|
198|149|2|3|15.00|1573.71|0.04|0.02|N|O|1998-04-12|1998-02-26|1998-04-15|COLLECT COD|MAIL|es. quickly pending deposits s|1511|0|0|1511|1511|15|
198|11|5|4|35.00|3188.54|0.08|0.02|N|O|1998-02-27|1998-03-23|1998-03-14|TAKE BACK RETURN|RAIL|ests nod quickly furiously sly pinto be|2933|0|0|2933|2933|35|
198|102|3|5|33.00|3306.93|0.02|0.01|N|O|1998-03-22|1998-03-12|1998-04-14|DELIVER IN PERSON|SHIP|ending foxes acr|3241|0|0|3241|3241|33|
199|133|9|1|50.00|5165.65|0.02|0.00|N|O|1996-06-12|1996-06-03|1996-07-04|DELIVER IN PERSON|MAIL|essly regular ideas boost sly|5062|0|0|5062|5062|50|
199|134|5|2|30.00|3102.39|0.08|0.05|N|O|1996-03-27|1996-05-29|1996-04-14|NONE|TRUCK|ilent packages doze quickly. thinly |2854|0|0|2854|2854|30|
224|151|2|1|16.00|1681.84|0.04|0.00|A|F|1994-08-01|1994-07-30|1994-08-27|DELIVER IN PERSON|MAIL|y unusual foxes |0|0|0|1615|1615|16|
224|109|2|2|34.00|3430.94|0.04|0.08|R|F|1994-07-13|1994-08-25|1994-07-31|COLLECT COD|TRUCK| carefully. final platelets |0|3294|0|3294|3294|34|
224|190|1|3|41.00|4469.78|0.07|0.04|A|F|1994-09-01|1994-09-15|1994-09-02|TAKE BACK RETURN|SHIP|after the furiou|0|0|0|4157|4157|41|
224|167|4|4|12.00|1280.59|0.08|0.06|R|F|1994-10-12|1994-08-29|1994-10-20|DELIVER IN PERSON|MAIL|uriously regular packages. slyly fina|0|1178|0|1178|1178|12|
224|94|7|5|45.00|4473.41|0.07|0.07|R|F|1994-08-14|1994-09-02|1994-08-27|COLLECT COD|AIR|leep furiously regular requests. furiousl|0|4160|0|4160|4160|45|
224|51|3|6|4.00|380.42|0.02|0.00|R|F|1994-09-08|1994-08-24|1994-10-04|DELIVER IN PERSON|FOB|tructions |0|373|0|373|373|4|
225|172|3|1|4.00|428.87|0.09|0.07|N|O|1995-08-05|1995-08-19|1995-09-03|TAKE BACK RETURN|SHIP|ng the ironic packages. asymptotes among |390|0|0|390|390|4|
225|131|7|2|3.00|309.34|0.00|0.08|N|O|1995-07-25|1995-07-08|1995-08-17|DELIVER IN PERSON|REG AIR| fluffily about the carefully bold a|309|0|0|309|309|3|
225|199|2|3|45.00|4946.36|0.06|0.01|N|O|1995-08-17|1995-08-20|1995-08-30|TAKE BACK RETURN|FOB|the slyly even platelets use aro|4650|0|0|4650|4650|45|
225|147|4|4|24.00|2513.14|0.00|0.06|N|O|1995-09-23|1995-08-05|1995-10-16|COLLECT COD|MAIL|ironic accounts are final account|2513|0|0|2513|2513|24|
225|8|5|5|31.00|2814.80|0.04|0.06|N|O|1995-06-21|1995-07-24|1995-07-04|TAKE BACK RETURN|FOB|special platelets. quickly r|2702|0|0|2702|2702|31|
225|132|8|6|12.00|1238.56|0.00|0.00|A|F|1995-06-04|1995-07-15|1995-06-08|COLLECT COD|MAIL| unusual requests. bus|1239|0|0|1239|1239|12|
225|142|1|7|44.00|4585.42|0.10|0.06|N|O|1995-09-22|1995-08-16|1995-10-22|NONE|REG AIR|leep slyly |4127|0|0|4127|4127|44|
226|97|9|1|4.00|398.84|0.00|0.00|R|F|1993-03-31|1993-04-30|1993-04-10|NONE|TRUCK|c foxes integrate carefully against th|0|399|0|399|399|4|
226|138|4|2|46.00|4775.40|0.06|0.01|A|F|1993-07-06|1993-04-24|1993-07-13|COLLECT COD|FOB|s. carefully bold accounts cajol|0|0|0|4489|4489|46|
226|38|4|3|35.00|3283.11|0.09|0.03|A|F|1993-03-31|1993-05-18|1993-04-01|NONE|RAIL|osits cajole. final, even foxes a|0|0|0|2988|2988|35|
226|41|10|4|45.00|4234.68|0.10|0.02|R|F|1993-04-17|1993-05-27|1993-05-11|DELIVER IN PERSON|AIR| carefully pending pi|0|3811|0|3811|3811|45|
226|118|8|5|2.00|203.62|0.07|0.02|R|F|1993-03-26|1993-04-13|1993-04-20|TAKE BACK RETURN|SHIP|al platelets. express somas |0|189|0|189|189|2|
226|83|4|6|48.00|4718.78|0.02|0.00|A|F|1993-06-11|1993-05-15|1993-06-19|NONE|REG AIR|efully silent packages. final deposit|0|0|0|4624|4624|48|
226|118|8|7|14.00|1425.35|0.09|0.00|R|F|1993-05-20|1993-06-05|1993-05-27|COLLECT COD|MAIL|ep carefully regular accounts. ironic|0|1297|0|1297|1297|14|
227|166|1|1|19.00|2025.70|0.05|0.06|N|O|1995-12-10|1996-01-30|1995-12-26|NONE|RAIL|s cajole furiously a|1924|0|0|1924|1924|19|
227|175|3|2|24.00|2580.41|0.07|0.07|N|O|1996-02-03|1995-12-24|1996-02-12|COLLECT COD|SHIP|uses across the blithe dependencies cajol|2400|0|0|2400|2400|24|
228|5|8|1|3.00|271.50|0.10|0.08|A|F|1993-05-20|1993-04-08|1993-05-26|DELIVER IN PERSON|SHIP|ckages. sly|0|0|0|244|244|3|
229|84|5|1|20.00|1968.16|0.02|0.03|R|F|1994-01-11|1994-01-31|1994-01-26|DELIVER IN PERSON|REG AIR|le. instructions use across the quickly fin|0|1929|0|1929|1929|20|
229|129|10|2|29.00|2984.45|0.07|0.00|A|F|1994-03-15|1994-03-02|1994-03-26|COLLECT COD|SHIP|s, final request|0|0|0|2776|2776|29|
229|79|10|3|28.00|2741.40|0.02|0.02|R|F|1994-02-10|1994-02-02|1994-03-10|DELIVER IN PERSON|FOB| final, regular requests. platel|0|2687|0|2687|2687|28|
229|177|6|4|3.00|323.15|0.02|0.08|R|F|1994-03-22|1994-03-24|1994-04-04|DELIVER IN PERSON|REG AIR|posits. furiously regular theodol|0|317|0|317|317|3|
229|156|1|5|33.00|3485.30|0.03|0.06|R|F|1994-03-25|1994-02-11|1994-04-13|NONE|FOB| deposits; bold, ruthless theodolites|0|3381|0|3381|3381|33|
229|106|9|6|29.00|2917.69|0.04|0.00|R|F|1994-01-14|1994-02-16|1994-01-22|NONE|FOB|uriously pending |0|2801|0|2801|2801|29|
230|186|7|1|46.00|4996.43|0.09|0.00|R|F|1994-02-03|1994-01-15|1994-02-23|TAKE BACK RETURN|SHIP|old packages ha|0|4547|0|4547|4547|46|
230|195|7|2|6.00|657.11|0.03|0.08|A|F|1994-01-26|1994-01-25|1994-02-13|NONE|REG AIR| sleep furiously about the p|0|0|0|637|637|6|
230|8|5|3|1.00|90.80|0.07|0.06|R|F|1994-01-22|1994-01-03|1994-02-05|TAKE BACK RETURN|RAIL|blithely unusual dolphins. bold, ex|0|84|0|84|84|1|
230|10|3|4|44.00|4004.04|0.08|0.06|R|F|1994-02-09|1994-01-18|1994-03-11|NONE|MAIL|deposits integrate slyly sile|0|3684|0|3684|3684|44|
230|19|9|5|8.00|735.21|0.09|0.06|R|F|1993-11-03|1994-01-20|1993-11-11|TAKE BACK RETURN|TRUCK|g the instructions. fluffil|0|669|0|669|669|8|
230|34|10|6|8.00|747.22|0.00|0.05|R|F|1993-11-21|1994-01-05|1993-12-19|TAKE BACK RETURN|FOB|nal ideas. silent, reg|0|747|0|747|747|8|
231|159|10|1|16.00|1694.64|0.04|0.08|R|F|1994-11-20|1994-10-29|1994-12-17|TAKE BACK RETURN|AIR|e furiously ironic pinto beans.|0|1627|0|1627|1627|16|
231|84|5|2|46.00|4526.77|0.04|0.05|R|F|1994-12-13|1994-12-02|1994-12-14|DELIVER IN PERSON|SHIP|affix blithely. bold requests among the f|0|4346|0|4346|4346|46|
231|199|1|3|50.00|5495.95|0.09|0.01|A|F|1994-12-11|1994-12-14|1994-12-13|NONE|RAIL|onic packages haggle fluffily a|0|0|0|5001|5001|50|
231|57|8|4|31.00|2966.86|0.08|0.02|A|F|1994-11-05|1994-12-27|1994-11-30|TAKE BACK RETURN|SHIP|iously special decoys wake q|0|0|0|2730|2730|31|
256|89|10|1|22.00|2175.98|0.09|0.02|R|F|1994-01-12|1993-12-28|1994-01-26|COLLECT COD|FOB|ke quickly ironic, ironic deposits. reg|0|1980|0|1980|1980|22|
256|119|6|2|40.00|4076.44|0.10|0.01|A|F|1993-11-30|1993-12-13|1993-12-02|NONE|FOB|nal theodolites. deposits cajole s|0|0|0|3669|3669|40|
256|130|9|3|45.00|4635.59|0.02|0.08|R|F|1994-01-14|1994-01-17|1994-02-10|COLLECT COD|SHIP| grouches. ideas wake quickly ar|0|4543|0|4543|4543|45|
257|147|8|1|7.00|733.00|0.05|0.02|N|O|1998-06-18|1998-05-15|1998-06-27|COLLECT COD|FOB|ackages sleep bold realms. f|696|0|0|696|696|7|
258|107|4|1|8.00|805.68|0.00|0.07|R|F|1994-01-20|1994-03-21|1994-02-09|NONE|REG AIR|ully about the fluffily silent dependencies|0|806|0|806|806|8|
258|197|1|2|40.00|4388.76|0.10|0.01|A|F|1994-03-13|1994-02-23|1994-04-05|DELIVER IN PERSON|FOB|silent frets nod daringly busy, bold|0|0|0|3950|3950|40|
258|162|3|3|45.00|4779.72|0.07|0.07|R|F|1994-03-04|1994-02-13|1994-03-30|DELIVER IN PERSON|TRUCK|regular excuses-- fluffily ruthl|0|4445|0|4445|4445|45|
258|133|9|4|31.00|3202.70|0.02|0.05|A|F|1994-04-20|1994-03-20|1994-04-28|COLLECT COD|REG AIR| slyly blithely special mul|0|0|0|3139|3139|31|
258|36|2|5|25.00|2340.08|0.08|0.02|A|F|1994-04-13|1994-02-26|1994-04-29|TAKE BACK RETURN|TRUCK|leep pending packages.|0|0|0|2153|2153|25|
258|147|4|6|36.00|3769.70|0.09|0.04|A|F|1994-01-11|1994-03-04|1994-01-18|DELIVER IN PERSON|AIR|nic asymptotes. slyly silent r|0|0|0|3430|3430|36|
259|99|10|1|14.00|1398.73|0.00|0.08|A|F|1993-12-17|1993-12-09|1993-12-31|COLLECT COD|SHIP|ons against the express acco|0|0|0|1399|1399|14|
259|162|1|2|14.00|1487.02|0.03|0.05|R|F|1993-11-10|1993-11-20|1993-11-17|DELIVER IN PERSON|FOB|ully even, regul|0|1442|0|1442|1442|14|
259|24|5|3|42.00|3880.88|0.09|0.00|R|F|1993-10-20|1993-11-18|1993-11-12|NONE|TRUCK|the slyly ironic pinto beans. fi|0|3532|0|3532|3532|42|
259|196|10|4|3.00|328.86|0.08|0.06|R|F|1993-10-04|1993-11-07|1993-10-14|TAKE BACK RETURN|SHIP|ng slyly at the accounts.|0|303|0|303|303|3|
259|193|6|5|6.00|655.91|0.00|0.05|R|F|1993-12-05|1993-12-22|1993-12-21|COLLECT COD|TRUCK| requests sleep|0|656|0|656|656|6|
260|156|7|1|50.00|5280.75|0.07|0.08|N|O|1997-03-24|1997-02-09|1997-04-20|TAKE BACK RETURN|REG AIR|c deposits |4911|0|0|4911|4911|50|
260|183|4|2|26.00|2816.27|0.02|0.07|N|O|1996-12-12|1997-02-06|1996-12-15|NONE|TRUCK|ld theodolites boost fl|2760|0|0|2760|2760|26|
260|42|1|3|27.00|2543.51|0.05|0.08|N|O|1997-03-23|1997-02-15|1997-04-22|TAKE BACK RETURN|RAIL|ions according to the|2416|0|0|2416|2416|27|
260|6|1|4|29.00|2627.40|0.10|0.06|N|O|1997-03-15|1997-01-14|1997-04-13|NONE|MAIL|fluffily even asymptotes. express wa|2365|0|0|2365|2365|29|
260|96|9|5|44.00|4382.80|0.01|0.05|N|O|1997-03-26|1997-02-03|1997-04-19|DELIVER IN PERSON|MAIL|above the blithely ironic instr|4339|0|0|4339|4339|44|
261|2|7|1|34.00|3066.80|0.05|0.08|R|F|1993-08-18|1993-09-24|1993-08-20|COLLECT COD|REG AIR|c packages. asymptotes da|0|2913|0|2913|2913|34|
261|66|7|2|20.00|1932.12|0.00|0.06|R|F|1993-10-21|1993-08-02|1993-11-04|DELIVER IN PERSON|RAIL|ites hinder |0|1932|0|1932|1932|20|
261|174|3|3|28.00|3007.68|0.08|0.03|R|F|1993-07-24|1993-08-20|1993-08-05|COLLECT COD|AIR|ironic packages nag slyly. carefully fin|0|2767|0|2767|2767|28|
261|119|3|4|49.00|4993.64|0.04|0.05|R|F|1993-09-12|1993-08-31|1993-10-07|COLLECT COD|SHIP|ions. bold accounts |0|4794|0|4794|4794|49|
261|61|6|5|49.00|4709.19|0.01|0.08|A|F|1993-09-29|1993-09-08|1993-10-01|COLLECT COD|SHIP| pinto beans haggle slyly furiously pending|0|0|0|4662|4662|49|
261|97|9|6|20.00|1994.18|0.06|0.06|A|F|1993-10-15|1993-09-05|1993-11-07|NONE|AIR|ing to the special, ironic deposi|0|0|0|1875|1875|20|
262|192|3|1|39.00|4259.54|0.01|0.05|N|O|1996-01-15|1996-02-18|1996-01-28|COLLECT COD|RAIL|usual, regular requests|4217|0|0|4217|4217|39|
262|61|6|2|33.00|3171.50|0.09|0.03|N|O|1996-03-10|1996-01-31|1996-03-27|TAKE BACK RETURN|AIR|atelets sleep furiously. requests cajole. b|2886|0|0|2886|2886|33|
262|59|1|3|35.00|3356.68|0.05|0.08|N|O|1996-03-12|1996-02-14|1996-04-11|COLLECT COD|MAIL|lites cajole along the pending packag|3189|0|0|3189|3189|35|
263|24|9|1|22.00|2032.84|0.06|0.08|R|F|1994-08-24|1994-06-20|1994-09-09|NONE|FOB|efully express fo|0|1911|0|1911|1911|22|
263|85|6|2|9.00|886.57|0.08|0.00|A|F|1994-07-21|1994-07-16|1994-08-08|TAKE BACK RETURN|TRUCK|lms wake bl|0|0|0|816|816|9|
263|143|2|3|50.00|5215.70|0.06|0.04|R|F|1994-08-18|1994-07-31|1994-08-22|NONE|TRUCK|re the packages. special|0|4903|0|4903|4903|50|
288|51|3|1|31.00|2948.26|0.00|0.03|N|O|1997-03-17|1997-04-28|1997-04-06|TAKE BACK RETURN|AIR|instructions wa|2948|0|0|2948|2948|31|
288|117|1|2|49.00|4983.84|0.08|0.05|N|O|1997-04-19|1997-05-19|1997-05-18|TAKE BACK RETURN|TRUCK|ic excuses sleep always spe|4585|0|0|4585|4585|49|
288|99|10|3|36.00|3596.72|0.02|0.02|N|O|1997-02-22|1997-05-07|1997-03-07|TAKE BACK RETURN|TRUCK|yly pending excu|3525|0|0|3525|3525|36|
288|79|10|4|19.00|1860.23|0.07|0.07|N|O|1997-03-14|1997-04-04|1997-03-26|NONE|MAIL|deposits. blithely quick courts ar|1730|0|0|1730|1730|19|
288|162|9|5|31.00|3292.70|0.10|0.04|N|O|1997-05-29|1997-04-24|1997-06-20|TAKE BACK RETURN|RAIL|ns. fluffily|2963|0|0|2963|2963|31|
289|174|2|1|25.00|2685.43|0.07|0.05|N|O|1997-03-18|1997-05-05|1997-04-15|DELIVER IN PERSON|FOB|out the quickly bold theodol|2497|0|0|2497|2497|25|
289|112|2|2|6.00|607.27|0.06|0.05|N|O|1997-02-18|1997-05-08|1997-03-19|DELIVER IN PERSON|SHIP|d packages use fluffily furiously|571|0|0|571|571|6|
289|17|4|3|44.00|4034.84|0.10|0.08|N|O|1997-06-05|1997-04-20|1997-07-02|COLLECT COD|MAIL|ly ironic foxes. asymptotes |3631|0|0|3631|3631|44|
289|40|6|4|48.00|4512.19|0.01|0.08|N|O|1997-03-14|1997-03-30|1997-03-24|DELIVER IN PERSON|RAIL|sits cajole. bold pinto beans x-ray fl|4467|0|0|4467|4467|48|
289|47|4|5|13.00|1231.15|0.10|0.03|N|O|1997-06-08|1997-04-06|1997-06-18|TAKE BACK RETURN|REG AIR|ts. quickly bold deposits alongside|1108|0|0|1108|1108|13|
290|6|1|1|35.00|3171.00|0.01|0.02|R|F|1994-04-01|1994-02-05|1994-04-27|NONE|MAIL|ove the final foxes detect slyly fluffily|0|3139|0|3139|3139|35|
290|129|4|2|2.00|205.82|0.05|0.04|A|F|1994-01-30|1994-02-13|1994-02-21|TAKE BACK RETURN|TRUCK|. permanently furious reques|0|0|0|196|196|2|
290|2|5|3|5.00|451.00|0.03|0.05|A|F|1994-01-19|1994-02-24|1994-01-27|NONE|MAIL|ans integrate. requests sleep. fur|0|0|0|437|437|5|
